id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"22013",Музеј савремене уметности Војводине,Museum of Contemporary Art Vojvodina,Музеји и галерије са фондом ,,Дунавска 37,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",526 634,/,office@msuv.org,www.msuv.org,Радован Јокић,Нада Трпка,,музеи и галереи с фондом,Музей современного искусства Воеводины,博物馆与基金展览馆,伏伊伏丁那现代艺术博物馆,,45.25653,19.85317,"45.25653, 19.85317","021",POINT(410016.54190293746 5012087.948726931)
"22031",Музеј спорта,Museum of Sport of Faculty of Sport and Physical E,Музеји и галерије са фондом ,,Благоја Паровића 156,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3541 878; 3531 100",063 8804 095,darko.mitrovic@fsfv.rs,http://www.dif.bg.ac.rs/sr/vesti/muzej-sporta-i-olimpizma,др Дарко Митровић,др Дарко Митровић,,музеи и галереи с фондом,Музей спорта,博物馆与基金展览馆,运动博物馆,,44.76348,20.42839,"44.76348, 20.42839","011",POINT(454763.4170739226 4956835.474450406)
"21958",Музеј Срема Сремска Митровица,The Museum of Srem,Музеји и галерије са фондом ,,Вука Караџића 3,Сремска Митровица,Сремска Митровица,СРЕМСКИ ОКРУГ,Регион Војводине,"22","621 150; 623 245",,info@muzejsrema.com,https://sr-rs.facebook.com/muzejsrema.sremskamitrovica/,"Владан Јовановић , помоћник директора",Владан Јовановић,,музеи и галереи с фондом,Музей Срема Сремска-Митровица,博物馆与基金展览馆,斯雷姆斯卡米特洛维察斯雷姆博物馆,,44.96737,19.60892,"44.96737, 19.60892","022",POINT(390299.37646619324 4980266.846678126)
"22014",Музеј српске медицине Српског лекарског друштва Београд,Serbian Medical Society's Museum of Serbian Medicine,Музеји и галерије са фондом ,Музеј науке и технике Београд,Џорџа Вашингтона 19,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3234 261,,vukica60@yahoo.com,http://www.sld.org.rs/sr/o-nama/muzej/,Сузана Бјелогрлић,Будимир Павловић,,музеи и галереи с фондом,Музей сербской медицины Сербского общества врачей Белград,博物馆与基金展览馆,贝尔格莱德塞尔维亚医师协会塞尔维亚医学博物馆,,44.81625,20.47033,"44.81625, 20.47033","011",POINT(458120.6816024847 4962674.875533346)
"22015",Музеј Српске православне цркве Београд,Museum of The Serbian Orthodox Church,Музеји и галерије са фондом ,,Краља Петра 5,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2638 875,,muzejspc@gmail.com,www.spc.rs,Владимир Радовановић,Владимир Радовановић,,музеи и галереи с фондом,Музей Сербской православной церкви Белград,博物馆与基金展览馆,贝尔格莱德塞尔维亚东正教会博物馆,,44.81747,20.45163,"44.81747, 20.45163","011",POINT(456643.0461107517 4962820.202104934)
"22490",Музеј Томе Росандића,Museum of Toma Rosandić,Музеји и галерије са фондом ,Музеј града Београда,Љубе Јовановића 3,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",2651 434,,office@mgb.org.rs,www.mgb.org.rs,Татјана Корићанац,Марија Марчета,,музеи и галереи с фондом,Музей Томы Росандича,博物馆与基金展览馆,托玛·罗桑迪奇博物馆,,44.7929,20.44268,"44.7929, 20.44268","011",POINT(455916.70373110415 4960095.691760712)
"21959",Музеј у Мајданпеку,Museum in Majdanpek,Музеји и галерије са фондом ,,Светог Саве 41,Мајданпек,Мајданпек,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30",583 459,063 7228 806,muzej.majdanpek@gmail.com,http://www.muzejmajdanpek.com/,Југослав Максимовић,Снежана Јевтић,,музеи и галереи с фондом,Музей в Майданпеке,博物馆与基金展览馆,马伊丹佩克博物馆,,44.42311,21.93682,"44.42311, 21.93682","030",POINT(574572.9667177103 4919295.232751136)
"21998",Музеј у Пријепољу,Museum in Prijepolje,Музеји и галерије са фондом ,,Владимира Перића Валтера 35,Пријепоље,Пријепоље,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"33","715 185; 710 162",060 7132300,muzejpri@mts.rs,www.muzejuprijepolju.org.rs,Славољуб Пушица,Мирослава Љиља Љујић,,музеи и галереи с фондом,Музей в Приеполе,博物馆与基金展览馆,普利耶珀列博物馆,,43.38914,19.64948,"43.38914, 19.64948","033",POINT(390617.973619185 4804915.253896426)
"22016",Музеј у Приштини Београд,Museum in Pristina - Belgrade,Музеји и галерије са фондом ,,Студентски трг 13,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3281 888,063 429 349,muzejupristini@hotmail.com,www.mnemosyne.rs,Бранимир Јокић,"Бранимир Јокић, Maja Трајковић",,музеи и галереи с фондом,Музей в Приштине Белград,博物馆与基金展览馆,贝尔格莱德普里什蒂娜博物馆,,44.81989,20.45649,"44.81989, 20.45649","011",POINT(457029.10031793953 4963086.444158563)
"21960",Музеј у Смедереву,The Museum in Smederevo,Музеји и галерије са фондом ,,Омладинска 4,Смедерево,Смедерево,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26",4622 138,"0648449553",info@mus.org.rs,www.mus.org.rs,Татјана Гачпар,Мирослав Лазић,,музеи и галереи с фондом,Музей в Смедерево,博物馆与基金展览馆,斯梅代雷沃博物馆,,44.66687,20.92751,"44.66687, 20.92751","026",POINT(494253.6696282787 4945947.519034887)
"22017",Музеј угљарства Сењски Рудник,The Mining museum Senjski Rudnik,Музеји и галерије са фондом ,,Сењски Рудник 48,Деспотовац,Деспотовац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",620 735,"0631036764",miroslav.nikolic@jppeu.rs,http://muzejugljarstva.rs/,Мирослав Николић,Мирослав Николић,,музеи и галереи с фондом,Музей угольного дела Сеньски-Рудник,博物馆与基金展览馆,色尼斯基鲁德尼克采煤博物馆,,43.99571,21.57164,"43.99571, 21.57164","035",POINT(545834.0587825691 4871555.17939575)
"22716",Музеј Хајдук Вељка,The Museum of Hajduk Veljko,Музеји и галерије са фондом ,Музеј Крајине Неготин,Станка Пауновића 17,Неготин,Неготин,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19",544 949,060 6668969,konakng@gmail.com,www.muzejkrajine.org.rs,Ивица Трајковић,Сања Радосављевић,,музеи и галереи с фондом,Музей Гайдука Велько,博物馆与基金展览馆,哈伊杜克维利卡博物馆,,44.22644,22.52918,"44.22644, 22.52918","019",POINT(622133.818065115 4898160.469456666)
"22026",Музеј Цептер,Zepter Museum,Музеји и галерије са фондом ,,Кнеза Михаила 42,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3283 339,,muzejzepter@zepter.rs,www.zeptermuseum.rs,Ivana Simeonović Ćelić,Jelena Popović,,музеи и галереи с фондом,Музей Цептер,博物馆与基金展览馆,策普特尔博物馆,,44.81861,20.45587,"44.81861, 20.45587","011",POINT(456979.1301250951 4962944.584810237)
"22495",Музејска збирка Трстеник,Museum Collection at the National University of Trstenik,Музеји и галерије са фондом ,Народни универзитет Трстеник (Центар за културу),Књегиње Милице 16,Трстеник,Трстеник,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37","203488","069607563",narodnits.muzej@gmail.com,http://trstenicani.com/Muzej/muzej.html,Светлана Лазић,Јелена Вукчевић,,музеи и галереи с фондом,Музейная коллекция Трстеник,博物馆与基金展览馆,特尔斯特尼克博物馆集,,43.61979,20.99936,"43.61979, 20.99936","037",POINT(499948.3620355907 4829645.164187606)
"22005",Музејска збирка Фудбалског клуба „Црвена звезда” Београд,Crvena Zvezda FC Museum,Музеји и галерије са фондом ,,Љутице Богдана 1а,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",2067 773,066 8011 006,office@crvenazvezdafk.com,www.crvenazvezdafk.com,Звездан Терзић,Предраг Тркуља,,музеи и галереи с фондом,Музейная коллекция Футбольного клуба „Красная звезда” Белград,博物馆与基金展览馆,贝尔格莱德红星足球俱乐部博物馆集,,44.78509,20.46327,"44.78509, 20.46327","011",POINT(457539.62106448744 4959217.176074668)
"22494",Музејска збирка Чајетина,Museum Collection Cajetina,Музеји и галерије са фондом ,Библиотека „Љубиша Р. Ђенић” Чајетина,Златиборска 1,Чајетина,Чајетина,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31","3831 924; 3831 380",,ljubisardjenic@mts.rs,http://www.bibliotekacajetina.org.rs/zbirka,Снежана Ђенић,Данијела Ђуровић-Цицварић,,музеи и галереи с фондом,Музейная коллекция Чаетина,博物馆与基金展览馆,查耶蒂纳博物馆集,,43.7504,19.7152,"43.75040, 19.71520","031",POINT(396561.06015472655 4844952.988460224)
"22485",Музејска јединица Бачка Паланка,Bačka Palanka Museum,Музеји и галерије са фондом ,Културни центар Бачка Паланка,Трг братства и јединства 21,Бачка Паланка,Бачка Паланка,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",60-45-933,064/88-22-159,muzejbp@gmail.com,,Марко Кнежић,Маја Куљић,,музеи и галереи с фондом,Музейное подразделение Бачка-Паланка,博物馆与基金展览馆,巴池帕兰卡博物馆单元,,45.25037,19.38313,"45.25037, 19.38313","021",POINT(373122.2450548283 5012035.515748973)
"22493",Музејска јединица Оџаци,Museum Unit Odzaci,Музеји и галерије са фондом ,Народна библиотека „Бранко Радичевић” Оџаци,Кнез Михајлова 41,Оџаци,Оџаци,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",5742 189,,"omuzej@neobee.net; libro@eunet.rs",http://bibliotekamuzejodzaci.org.rs/,Биљана Златковић,Бранислав Срдановић,,музеи и галереи с фондом,Музейное подразделение Оджаци,博物馆与基金展览馆,奥加茨博物馆单元,,45.50802,19.26217,"45.50802, 19.26217","025",POINT(364248.5172706862 5040856.319795334)
"22466",Музејски комплекс Кулпин - Пољопривредни музеј,The museum of  Vojvodina,Музеји и галерије са фондом ,Музеј Војводине Нови Сад,Трг ослобођења 7,Бачки Петровац,Бачки Петровац,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",2286 716,,poljmuz@eunet.rs,www.muzejvojvodine.org.rs,В.д. директора др Драго Његован,Миленко Ушћебрка,,музеи и галереи с фондом,Музейный комплекс Кулпин - Сельскохозяйственный музей,博物馆与基金展览馆,库尔平博物馆建筑群农业博物馆,,45.40241,19.58727,"45.40241, 19.58727","021",POINT(389437.5546544411 5028625.303157896)
"25223",Народни музеј - Марићевића јаруга (Орашац),National museum,Музеји и галерије са фондом ,Народни музеј Аранђеловац,Мишарска 19,Аранђеловац,Аранђеловац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",712 415,,muzej.arandjelovac@gmail.com,https://www.nmar.rs/,Дарко Павловић,Зорица Петровић,,музеи и галереи с фондом,Народный музей - Маричевича-яруга (Орашац),博物馆与基金展览馆,玛利切维奇峡谷（奥拉沙茨）国家博物馆,,44.33326,20.58266,"44.33326, 20.58266","034",POINT(466727.9858096135 4908973.061038669)
"22740",Народни музеј - Окућница Илије Милошевића,National museum,Музеји и галерије са фондом ,Народни музеј Аранђеловац,Мишарска 19,Аранђеловац,Аранђеловац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","712 415; 702 415",064 8669 230,muzej.arandjelovac@gmail.com,http://www.muzejarandjelovac.rs/,в.д. Дарко Павловић,Зорица Петровић,,музеи и галереи с фондом,Народный музей - Усадьба Ильи Милошевича,博物馆与基金展览馆,伊利亚·米洛舍维奇庭院国家博物馆,,44.3045,20.54658,"44.30450, 20.54658","034",POINT(463833.8800649541 4905793.84464007)
"22491",Народни музеј - Пећина „Рисовача”,National museum - Risovaca Cave,Музеји и галерије са фондом ,Народни музеј Аранђеловац,Мишарска 19,Аранђеловац,Аранђеловац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","712 415; 702 415",064 8669 230,muzej.arandjelovac@gmail.com,http://www.muzejarandjelovac.rs/,в.д. Дарко Павловић,Зорица Петровић,,музеи и галереи с фондом,Народный музей - Пещера „Рисовача”,博物馆与基金展览馆,“利索瓦查”洞穴国家博物馆,,44.30196,20.58248,"44.30196, 20.58248","034",POINT(466695.93562105077 4905496.515628775)
"21966",Народни музеј Аранђеловац,National museum Arandjelovac,Музеји и галерије са фондом ,,Мишарска 19,Аранђеловац,Аранђеловац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","712 415; 702 415",064 8669 230,muzej.arandjelovac@gmail.com,http://www.muzejarandjelovac.rs/,в. д.  Дарко Павловић,Зорица Петровић,,музеи и галереи с фондом,Народный музей Аранджеловац,博物馆与基金展览馆,阿兰杰洛瓦茨国家博物馆,,44.3045,20.54658,"44.30450, 20.54658","034",POINT(463833.8800649541 4905793.84464007)
"22478",Народни музеј Бела Црква,Museum in Bela Crkva,Музеји и галерије са фондом ,Народна библиотека Бела Црква,1. октобар 38,Бела Црква,Бела Црква,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",853 240,,muzejbelacrkva@gmail.com,https://sr-rs.facebook.com/muzejbelacrkva/,Радован Марковић,Игор Вокоун,,музеи и галереи с фондом,Народный музей Бела-Црква,博物馆与基金展览馆,贝拉策尔克瓦国家博物馆,,44.90356,21.4247,"44.90356, 21.42470","013",POINT(533528.9622999332 4972324.951067862)
"21980",Народни музеј Ваљево,National Museum of Valjevo,Музеји и галерије са фондом ,,Трг Војводе Мишића 3,Ваљево,Ваљево,КОЛУБАРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"14",224 641,,nmva@ptt.rs,www.museum.org.rs,Јелена Николић Лекић,Јелена Николић Лекић,,музеи и галереи с фондом,Народный музей Валево - Учреждение культуры национального значения,博物馆与基金展览馆,国家重要文化机构瓦列沃国家博物馆,,44.2692,19.88566,"44.26920, 19.88566","014",POINT(411063.5715431328 4902376.7349932175)
"23679",Народни музеј Велико Градиште,Veliko Gradiste National Museum,Музеји и галерије са фондом ,,Кнеза Лазара 40,Велико Градиште,Велико Градиште,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",663 202,062 8074 839,narodnimuzej.velikogradiste@gmail.com,https://sr-rs.facebook.com/NarodniMuzejVelikoGradiste/,мр Драган Богичић,мр Драган Богичић,,музеи и галереи с фондом,Народный музей Велико-Градиште,博物馆与基金展览馆,大格拉迪什泰国家博物馆,,44.76477,21.51731,"44.76477, 21.51731","012",POINT(540938.4286857327 4956950.0150307575)
"21981",Народни музеј Врање,National museum of Vranje,Музеји и галерије са фондом ,,Пионирска 1,Врање,Врање,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17",423 875,062 423 789,muzejvranje@gmail.com,http://muzejvranje.rs/,Саша Стаменковић,Мирјана Јовановић,,музеи и галереи с фондом,Народный музей Вране,博物馆与基金展览馆,弗拉涅国家博物馆,,42.55495,21.89842,"42.55495, 21.89842","017",POINT(573755.2888300756 4711785.767926585)
"21965",Народни музеј Зајечар,National Museum Zajecar,Музеји и галерије са фондом ,,Драгослава Срејовића 2,Зајечар,Зајечар,ЗАЈЕЧАРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19","422 930; 440 838",,muzejz19@mts.rs,https://sr-rs.facebook.com/Narodni-muzej-Zaje%C4%8Dar-266497133397431/,др археологије Маја Живић,Драган Андрејевић,,музеи и галереи с фондом,Народный музей Заечар,博物馆与基金展览馆,扎耶查尔国家博物馆,,43.90349,22.27881,"43.90349, 22.27881","019",POINT(602693.8430282996 4861948.559138846)
"21982",Народни музеј Зрењанин,National Museum of Zrenjanin,Музеји и галерије са фондом ,,Суботићева 1,Зрењанин,Зрењанин,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23",561 841,,museumzr@mts.rs,www.muzejzrenjanin.org.rs,Јелена Гвозденац Мартинов,Сања Врзић,,музеи и галереи с фондом,Народный музей Зренянин,博物馆与基金展览馆,兹雷尼亚宁国家博物馆,,45.37978,20.38977,"45.37978, 20.38977","023",POINT(452223.33937428705 5025321.649496528)
"21968",Народни музеј Кикинда,National Museum of Kikinda,Музеји и галерије са фондом ,,Трг Српских добровољаца 21,Кикинда,Кикинда,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"230","421 239; 422 500",064 8968 126,muzejkikinda@gmail.com,www.muzejkikinda.com,Лидија Милашиновић,Лидија Милашиновић,,музеи и галереи с фондом,Народный музей Кикинда,博物馆与基金展览馆,基金达国家博物馆,,45.83031,20.46504,"45.83031, 20.46504","0230",POINT(458450.3810727133 5075333.1835635835)
"21969",Народни музеј Крагујевац,The national museum Kragujevac,Музеји и галерије са фондом ,,Вука Караџића 1,Крагујевац,Крагујевац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","333 302; 333 312; 331 782",,muzejkg@gmail.com,www.muzej.org.rs,Ненад Ђорђевић,Жарко Заграђанин,,музеи и галереи с фондом,Народный музей Крагуевац,博物馆与基金展览馆,克拉古耶瓦茨国家博物馆,,44.00933,20.91165,"44.00933, 20.91165","034",POINT(492917.72732376884 4872912.897936053)
"21970",Народни музеј Краљево,National Museum of Kraljevo,Музеји и галерије са фондом ,,Трг Светога Саве 2,Краљево,Краљево,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"36",315 350,,office@nmkv.rs,www.nmkv.rs,Драган Драшковић,"Тиана Медар, Олег Романов",,музеи и галереи с фондом,Народный музей Кралево,博物馆与基金展览馆,克拉列沃国家博物馆,,43.72532,20.68365,"43.72532, 20.68365","036",POINT(474520.1954745824 4841414.094790563)
"21971",Народни музеј Крушевац,National Museum Krusevac,Музеји и галерије са фондом ,,Трг деспота Стефана 15,Крушевац,Крушевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",418 540,065 3015 825,nmuzejks@gmail.com,https://sr-rs.facebook.com/Narodni-muzej-Kru%C5%A1evac-110960156983/,Горан Васић,Звездана Лазаревић,,музеи и галереи с фондом,Народный музей Крушевац,博物馆与基金展览馆,克鲁舍瓦茨国家博物馆,,43.58353,21.32155,"43.58353, 21.32155","037",POINT(525959.6358708628 4825668.347298827)
"21972",Народни музеј Лесковац,National Museum of Leskovac,Музеји и галерије са фондом ,,Стојана Љубића 2,Лесковац,Лесковац,ЈАБЛАНИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"16","212975",,nmleskovac@gmail.com,http://muzejleskovac.rs/,Мира Ниношевић,Мира Ниношевић,,музеи и галереи с фондом,Народный музей Лесковац,博物馆与基金展览馆,莱斯科瓦茨国家博物馆,,42.99423,21.94641,"42.99423, 21.94641","016",POINT(577147.7886611662 4760608.565126623)
"22020",Народни музеј Пожаревац,National Museum of Pozarevac,Музеји и галерије са фондом ,,Др Воје Дулића 10,Пожаревац,Пожаревац,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12","223 597; 220 794",,muzejpo@ptt.rs,http://muzejpozarevac.org.rs/,Др Гордан Бојковић,Слободан Стојићевић,,музеи и галереи с фондом,Народный музей Пожаревац,博物馆与基金展览馆,波扎莱瓦茨国家博物馆,,44.62183,21.1868,"44.62183, 21.18680","012",POINT(514819.22226761584 4940958.872156325)
"21977",Народни музеј Топлице - Прокупље,National Museum of Toplica,Музеји и галерије са фондом ,,Ратка Павловића 31,Прокупље,Прокупље,ТОПЛИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"27","321 694; 322 151",060 0338 900,muzejtoplice@gmail.com,www.muzejtoplice.org.rs,Дарко Жарић,Олгица Николић,,музеи и галереи с фондом,Народный музей Топлице - Прокупле,博物馆与基金展览馆,普罗库普列托普里策国家博物馆,,43.23576,21.58992,"43.23576, 21.58992","027",POINT(547899.2131863557 4787164.9996077465)
"21978",Народни музеј у Београду,National Museum in Belgrade,Музеји и галерије са фондом ,,Трг Републике 1а,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3306 000,,kontakt@narodnimuzej.rs,www.narodnimuzej.rs,Бојана Борић Брешковић,Лидија Хам,,музеи и галереи с фондом,Народный музей в Белграде,博物馆与基金展览馆,贝尔格莱德国家博物馆,,44.81669,20.45991,"44.81669, 20.45991","011",POINT(457297.12997415295 4962729.173605808)
"21976",Народни музеј у Смедеревској Паланци,National museum in Smederevska Palanka,Музеји и галерије са фондом ,,Трг хероја 5,Смедеревска Паланка,Смедеревска Паланка,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26","318 239; 314 399",,info@nmsp.rs,www.nmsp.rs,Стеван Мартиновић,Биљана Живковић,,музеи и галереи с фондом,Народный музей в Смедеревска-Паланке,博物馆与基金展览馆,斯梅代雷沃帕兰卡国家博物馆,,44.36625,20.95647,"44.36625, 20.95647","026",POINT(496531.5611275516 4912553.6519709965)
"21979",Народни музеј Ужице,Uzice's National Museum,Музеји и галерије са фондом ,,Димитрија Туцовића 18,Ужице,Ужице,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31","521 360; 510 084; 520 657",,nmuzejuzice@ptt.rs,http://www.nmuzice.org.rs/,Никола Гогић,Станојка Миливојевић,,музеи и галереи с фондом,Народный музей Ужице,博物馆与基金展览馆,乌日策国家博物馆,,43.85395,19.84657,"43.85395, 19.84657","031",POINT(407297.97146343725 4856298.11410451)
"21967",Народни музеј Чачак,National Museum Cacak,Музеји и галерије са фондом ,,Цара Душана 1,Чачак,Чачак,МОРАВИЧКИ ОКРУГ,Регион Шумадије и Западне Србије,"32","222 169; 349 317",065 2222 169,muzejcacak@gmail.com,www.cacakmuzej.org.rs,Делфина Рајић,Слободан Богојевић,,музеи и галереи с фондом,Народный музей Чачак,博物馆与基金展览馆,查查克国家博物馆,,43.89344,20.34851,"43.89344, 20.34851","032",POINT(447673.92972892075 4860243.827643189)
"21975",Народни музеј Шабац,National Museum Sabac,Музеји и галерије са фондом ,,Масарикова 13,Шабац,Шабац,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",350 287,,muzejsabac@ptt.rs,https://sr-rs.facebook.com/Narodni-muzej-%C5%A0abac-169196809774495/,Марко Бингулац,Весна Тодоровић,,музеи и галереи с фондом,Народный музей Шабац,博物馆与基金展览馆,沙巴茨国家博物馆,,44.75528,19.69261,"44.75528, 19.69261","015",POINT(396519.8925814455 4956597.017648366)
"21983",Педагошки музеј Београд,Museum of Pedagogy,Музеји и галерије са фондом ,,Узун Миркова 14,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2627 538,,office@pedagoskimuzej.org.rs,www.pedagoskimuzej.org.rs,Божидар Зејак,Maja Nikolova,,музеи и галереи с фондом,Педагогический музей Белград,博物馆与基金展览馆,贝尔格莱德教育博物馆,,44.821,20.4546,"44.82100, 20.45460","011",POINT(456880.50077703013 4963210.748154302)
"21984",Позоришни музеј Војводине Нови Сад,Theatre museum of Vojvodina,Музеји и галерије са фондом ,,Краља Александра 5/I,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",6613 322,,info@pmv.org.rs,www.pmv.org.rs,Миодраг Кајтез,Биљана Нишкановић,,музеи и галереи с фондом,Театральный музей Воеводины Нови-Сад,博物馆与基金展览馆,诺维萨德伏伊伏丁那剧院博物馆,,45.25394,19.84429,"45.25394, 19.84429","021",POINT(409315.6705275127 5011810.165198065)
"21985",Природњачки музеј Београд,"Natural History Museum, Belgrade",Музеји и галерије са фондом ,,Његошева 51,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11","3442 265; 3442 149; 3442 147",,nhmbeo@nhmbeo.rs,www.nhmbeo.rs,др Милан Пауновић,Александра Савић,,музеи и галереи с фондом,Естествоведческий музей Белград,博物馆与基金展览馆,贝尔格莱德自然博物馆,,44.80248,20.47118,"44.80248, 20.47118","011",POINT(458177.9385504969 4961144.816235604)
"22715",Родна кућа Стевана Мокрањца,The birth house of Stevan Mokranjac,Музеји и галерије са фондом ,Музеј Крајине Неготин,Доситејева 1б,Неготин,Неготин,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19","543 341; 545 072",061 6614391,muzejnegotin@gmail.com,www.muzejkrajine.org.rs,Ивица Трајковић,Весна Јањић,,музеи и галереи с фондом,Родной дом Стевана Мокраняца,博物馆与基金展览馆,“斯特凡·莫克拉尼亚茨”出生地故居,,44.22577,22.53016,"44.22577, 22.53016","019",POINT(622213.476619958 4898087.508213238)
"22000",Савремена галерија Суботица,Contemporary Art Gallery Subotica,Музеји и галерије са фондом ,,Парк Ференца Рајхла 5,Суботица,Суботица,СЕВЕРНО-БАЧКИ ОКРУГ,Регион Војводине,"24","553 725; 552 651",065 9 553 725,sekretar.sgsu@gmail.com,www.sgsu.org.rs,Нела Тонковић,Јасмина Јованчић Видаковић,,музеи и галереи с фондом,Современная галерея Суботица,博物馆与基金展览馆,苏博蒂察现代展览馆,,46.10151,19.6687,"46.10151, 19.66870","024",POINT(397103.3769432057 5106187.517100198)
"22731",Салон Музеја савремене уметности,The Salon of the Museum of Contemporary Art,Музеји и галерије са фондом ,Музеј савремене уметности Београд,Париска 14,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2630 940,,msub@msub.org.rs,www.msub.org.rs,"Слободан Накарада, в.д.",Сенка Ристивојевић,,музеи и галереи с фондом,Салон Музей современного искусства,博物馆与基金展览馆,现代艺术博物馆沙龙,,44.81943,20.45288,"44.81943, 20.45288","011",POINT(456743.34306285245 4963037.26040993)
"22506",Спомен збирка „Јован Јовановић Змај” - депанданс,Memorial Collection,Музеји и галерије са фондом ,"Музеј града Новог Сада, Петроварадин",Ј. Ј. Змаја 1,Ириг,Ириг,СРЕМСКИ ОКРУГ,Регион Војводине,"22",462 810,062/ 807 19 47,muzejgrada.ns@gmail.com,www.museumns.rs,MSc Весна Јовичић,Александра Вуковић,,музеи и галереи с фондом,Мемориальная коллекция „Йован Йованович Змай” - депанданс,博物馆与基金展览馆,“约万·约万诺维奇·兹玛伊”附属纪念收藏集,,45.099729,19.860893,"45.099729, 19.860893","022",POINT(410376.83662386803 4994660.228563112)
"22022",Спомен комплекс Церска битка Текериш,"Cultural Center ""Vuk Karadžic"" Loznica",Музеји и галерије са фондом ,Центар за културу „Вук Караџић” Лозница,Текериш село Текериш,Лозница,Лозница,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",850 077,,ckvkaradzic@mts.rs,www.ckvkaradzic.org.rs,Снежана Нешковић Симић,Горан Вилић,,музеи и галереи с фондом,Мемориальный комплекс Церская битва Текериш,博物馆与基金展览馆,特科利什策尔战役纪念建筑群,,44.55453,19.52815,"44.55453, 19.52815","015",POINT(383100.12869652826 4934519.818396269)
