id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"20242",Народна библиотека „Доситеј Обрадовић” Стара Пазова,"Public Library ""Dositej Obradović"" Stara Pazova",Библиотеке,,Словенски трг бб,Стара Пазова,Стара Пазова,СРЕМСКИ ОКРУГ,Регион Војводине,"22",310 543,,biblido@ptt.rs,www.bibliotekastarapazova.org,Наташа Филип,Златко Пашко,Library,библиотеки,"Народная библиотека ""Досифей Обрадович"", Стара-Пазова",图书馆,老帕佐瓦“多西泰伊·奥布拉多维奇”国家图书馆,,44.986247,20.158177,"44.986247, 20.158177","022",POINT(433635.59511018393 4981767.285186505)
"20254",Народна библиотека „др Душан Радић” Врњачка Бања,"Public Library ""Dr Dušan Radić"" Vrnjačka Banja",Библиотеке,,Променада 22,Врњачка Бања,Врњачка Бања,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"36",662 163,,biblradic@open.telekom.rs,www.vrnjackabiblioteka.org.rs,Огњан Топаловић,,Library,библиотеки,"Народная библиотека ""Д-р Душан Радич"", Врнячка-Баня",图书馆,弗拉涅巴尼亚“杜山·拉蒂奇博士“国家图书馆,,43.6186683,20.8910482,"43.6186683, 20.8910482","036",POINT(491209.1344836091 4829526.35353598)
"20299",Народна библиотека „др Ејуп Мушовић” Тутин,"Public Library ""Dr Ejup Mušović' Tutin",Библиотеке,,Ферхадија 2/1,Тутин,Тутин,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"20",811 187,,ejup.musovic.bib@gmail.com,,Емин Елесковић,Мехдија Климента,Library,библиотеки,"Народная библиотека „Д-р Эюп Мушович”, Тутин",图书馆,图廷“埃尤普·姆硕维奇博士“国家图书馆,,42.990786,20.336375,"42.990786, 20.336375","020",POINT(445900.8514904559 4760005.236169264)
"20286",Народна библиотека „др Милован Спасић” Рековац,"Public Library ""dr Milovan Spasić"" Rekovac",Библиотеке,,Краља Петра I 56,Рековац,Рековац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",8411 152,,biblioteka.rekovac@open.telekom.rs,www.biblitekarekovac.org,Биљана Томић,/,Library,библиотеки,"Народная библиотека ""Д-р Милован Спасич"", Рековац",图书馆,莱科瓦茨“米洛万·斯帕西奇”国家图书馆,,43.86318,21.09395,"43.86318, 21.09395","035",POINT(507549.64565413224 4856681.016517131)
"20333",Народна библиотека „Душан Матић” Ћуприја,"Public Library ""Dušan Matić"" Ćuprija",Библиотеке,,Милице Ценић 15,Ћуприја,Ћуприја,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",8470 843,,bibliotekacuprija@open.telekom.rs,www.cubib.rs,в.д. Гордана Марковић,,Library,библиотеки,"Народная библиотека ""Душан Матич"", Чуприя",图书馆,丘普里亚“杜山·马蒂奇”国家图书馆,,43.93585,21.37275,"43.93585, 21.37275","035",POINT(529917.0887469884 4864815.405194625)
"20273",Народна библиотека „Ђура Јакшић” Петровац,"Public Library ""Đura Jakšić"" Petrovac na Mlavi",Библиотеке,,Радета Московлића 14,Петровац на Млави,Петровац на Млави,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",331 082,,bozickovicdanijela@yahoo.com,www.biblioteka-djurajaksic.org.rs,Данијела Божичковић- Радуловић,Ксенија Илић,Library,библиотеки,"Народная библиотека ""Джура Якшич"", Петровац",图书馆,彼得洛瓦茨“久拉·亚克西奇”国家图书馆,,44.37854,21.41949,"44.37854, 21.41949","012",POINT(533417.6768505763 4914003.403518318)
"20219",Народна библиотека „Ђура Јакшић” Српска Црња,"Public Library ""Đura Jakšić"" Srpska Crnja",Библиотеке,,Краља Александра 65,Нова Црња,Нова Црња,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23",811 326,,bibliotekasc@gmail.com,www.bibliotekasc.org.rs,в.д. Аница Гаврић,,Library,библиотеки,"Народная библиотека ""Джура Якшич"", Српска-Црня",图书馆,塞尔维亚策尔尼亚“久拉·亚克西奇”国家图书馆,,45.72587,20.69551,"45.72587, 20.69551","023",POINT(476306.4750812866 5063635.581461524)
"20237",Народна библиотека „Илија М. Петровић” Пожаревац,"Public Library ""Ilija M. Petrović"" Požarevac",Библиотеке,,Дринска 2,Пожаревац,Пожаревац,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",221 957,,bibliotekapo@ptt.rs,www.bibliotekapozarevac.org,Беба Станковић,Вера Зарић-Митровић,Library,библиотеки,"Народная библиотека ""Илья М. Петрович"", Пожаревац",图书馆,波扎莱瓦茨“伊利亚·姆·彼得洛维奇”国家图书馆,,44.62041,21.18647,"44.62041, 21.18647","012",POINT(514793.4032815303 4940801.078750556)
"22336",Народна библиотека „Јанко Веселиновић” Богатић,"Public Library ""Janko Veselinović""- Cultural-Educa",Библиотеке,,Мике Витомировића 6,Богатић,Богатић,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",7786  113,,bibliotekajanko@gmail.com,www.bibliotekajanko.rs,в.д. Катарина Лазаревић,,Library,библиотеки,"Народная библиотека “Янко Веселинович”, Богатич",图书馆,波加蒂奇“杨科·维塞利诺维奇”国家图书馆,,44.83385,19.4812,"44.83385, 19.48120","015",POINT(379949.76949632994 4965615.488546409)
"20313",Народна библиотека „Јефимија” Трстеник,"Public Library ""Jefimija"" Trstenik",Библиотеке,,Кнегиње Милице 16,Трстеник,Трстеник,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",711 212,,nbjefimija@gmail.com,www.bibljefimija.com,Верољуб Вукашиновић,Иван Величковић,Library,библиотеки,"Народная библиотека ""Ефимия"", Трстеник",图书馆,特尔斯特尼克“耶菲米亚“国家图书馆,,43.61975,20.99973,"43.61975, 20.99973","037",POINT(499978.2152193232 4829640.7216089135)
"22330",Народна библиотека „Јован Дучић” Сечањ,Public Library - Cultural-Educational Center Sečanj,Библиотеке,Образовно културни центар Сечањ,Вожда Карађорђа   94,Сечањ,Сечањ,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23",841 026,,,,в.д. Драгана Слијепчевић,,Library,библиотеки,"Народная библиотека „Йован Дучич"", Сечань",图书馆,塞查尼“约万·杜契奇”国家图书馆,,45.36423,20.77178,"45.36423, 20.77178","023",POINT(482127.0997209182 5023438.361721636)
"20302",Народна библиотека „Милош Требињац” Бајина Башта,"Public Library ""Miloš Trebinjac"" Bajina Bašta",Библиотеке,,Вука Караџића 13,Бајина Башта,Бајина Башта,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31",869 048,,bibliotekab.basta@open.telekom.rs,,Рада Сарић,,Library,библиотеки,"Народная библиотека ""Милош Требиняц"", Баина-Башта",图书馆,巴伊那·巴什塔“米洛什·特雷比尼亚茨”国家图书馆,,43.97187,19.56525,"43.97187, 19.56525","031",POINT(384915.4086501591 4869749.058702282)
"20212",Народна библиотека „Његош” Књажевац,"Public Library ""Njegoš"" Knjaževac",Библиотеке,,Бранка Радичевића 1,Књажевац,Књажевац,ЗАЈЕЧАРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19","733 157; 730 153",,"njegosk@yahoo.com; biblio@biblio-knjazevac.org",www.biblio-knjazevac.org,Владана Стојадиновић,,Library,библиотеки,"Народная библиотека ""Негош"", Княжевац",图书馆,克尼亚热瓦茨“涅戈什”国家图书馆,,43.56869,22.25549,"43.56869, 22.25549","019",POINT(601384.5255062114 4824735.650688497)
"20307",Народна библиотека „Раде Драинац” Прокупље,"Public Library ""Rade Drainac"" Prokuplje",Библиотеке,,21. српске дивизије бб,Прокупље,Прокупље,ТОПЛИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"27","321 671; 323 318",,radedrainac.biblioteka@gmail.c,www.bibliotekaprokuplje.org.rs,Драган Барјактаревић,/,Library,библиотеки,"Народная библиотека ""Раде Драинац"", Прокупле",图书馆,普罗库普列“拉德·德拉伊纳茨”国家图书馆,,43.2341635,21.5867811,"43.2341635, 21.5867811","027",POINT(547645.589939722 4786985.910290006)
"20278",Народна библиотека „Радоје Домановић” Лесковац,"Public Library ""Radoje Domanović"" Leskovac",Библиотеке,,Булевар ослобођења 61,Лесковац,Лесковац,ЈАБЛАНИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"16","3150 080; 3150 084",,lebiblioteka@yahoo.com,www.nbleskovac.org.rs,в.д. Светлана Величковски,Миомир Нешић,Library,библиотеки,"Народная библиотека ""Радое Доманович"", Лесковац",图书馆,莱斯科瓦茨“拉多耶·多玛诺维奇”国家图书馆,,42.99669,21.94757,"42.99669, 21.94757","016",POINT(577239.2668807585 4760882.812275755)
"20274",Народна библиотека „Радоје Домановић” Рача,Public Library `Radoje Domanović` Rača,Библиотеке,,Карађорђева 60,Рача,Рача,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",751 206,,bibliotekaraca@gmail.com,,Милица Симић,Милица Симић,Library,библиотеки,"Народная библиотека ""Радое Доманович"", Рача",图书馆,拉查“拉多耶·多玛诺维奇”国家图书馆,,44.22723,20.97889,"44.22723, 20.97889","034",POINT(498313.99727774074 4897111.496869595)
"20318",Народна библиотека „Рака Драинац” Блаце,"Public Library ""Raka Drainac"" Blace",Библиотеке,,Краља Петра I  13,Блаце,Блаце,ТОПЛИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"27",371 674,,rakadrainac@open.telekom.rs,,Топлица Ђоковић,,Library,библиотеки,"Народная библиотека ""Рака Драинац"", Блаце",图书馆,布拉策“拉卡·德拉伊纳茨”国家图书馆,,43.29599,21.28935,"43.29599, 21.28935","027",POINT(523470.92460545746 4793725.477925304)
"20205",Народна библиотека „Ресавска школа” Деспотовац,"Public Library ""Resava School"" Despotovac",Библиотеке,,Деспота Стевана Лазаревића 18,Деспотовац,Деспотовац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",611 172,,resavska.skola@gmail.com,www.resavskaskola.rs,в.д. Санела Симић,/,Library,библиотеки,"Народная библиотека ""Ресавская школа"", Деспотовац",图书馆,德斯波托瓦茨“莱萨夫斯卡学校”国家图书馆,,44.09478,21.43915,"44.09478, 21.43915","035",POINT(535152.3749122567 4882493.676042258)
"20294",Народна библиотека Инђија,"Public Library ""Dr Đorđe Natošević"" Inđija",Библиотеке,,Трг слободе 2,Инђија,Инђија,СРЕМСКИ ОКРУГ,Регион Војводине,"22","551 378; 551 847",,"info.biblioteka@indjija.net; vstepanovic@indjija.net",www.bibliotekaindjija.rs,в.д. Андреа Живковић-Мушкиња,,Library,библиотеки,Народная библиотека Инджия,图书馆,因吉亚国家图书馆,,45.04806,20.07935,"45.04806, 20.07935","022",POINT(427499.3836046075 4988701.520814956)
"20284",Народна библиотека „Свети Сава” Аранђеловац,"Public Library ""Sveti Sava"" Aranđelovac",Библиотеке,,љубићка 1,Аранђеловац,Аранђеловац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","712 148, 701 695",,info@biblioteka-arandjelovac.org,www.biblioteka-arandjelovac.org,в.д. Биљана Радашиновић,Биљана Радашиновић,Library,библиотеки,"Народная библиотека ""Святой Савва"", Аранджеловац",图书馆,阿兰杰洛瓦茨“圣萨瓦”国家图书馆,,44.30565,20.55564,"44.30565, 20.55564","034",POINT(464557.2248002903 4905917.624936868)
"22331",Народна библиотека „Симеон Пишчевић” Шид,Library - Cultural-Educational Center Šid,Библиотеке,Културно-образовни центар Шид,Петра Кочића 1,Шид,Шид,СРЕМСКИ ОКРУГ,Регион Војводине,"22","712 495, 716844",,bibliosid@open.telekom.rs,www.biblioteka.sid.rs,Славица Варничић,,Library,библиотеки,"Народная библиотека ""Симеон Пишчевич"", Шид",图书馆,西得“西梅翁·皮什切维奇”国家图书馆,,45.12542,19.22292,"45.12542, 19.22292","022",POINT(360244.8775912472 4998419.247637065)
"20305",Народна библиотека „Стеван Сремац” Ниш,"Public Library ""Stevan Sremac"" Niš",Библиотеке,,Боривоја Гојковића 9,Ниш,Ниш,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18","511 403; 511 410",,n.vasic09@yahoo.com,www.nbss.rs,Небојша Васић,Небојша Васић,Library,библиотеки,"Народная библиотека ""Стеван Сремац"", Ниш",图书馆,尼什“斯太凡·斯雷玛茨”国家图书馆,,43.31749,21.89272,"43.31749, 21.89272","018",POINT(572388.5478515258 4796459.403931909)
"20287",Народна библиотека „Стефан Првовенчани” Краљево,"Public Library ""Stefan Prvovenčani'' Kraljevo",Библиотеке,,Цара Лазара 36,Краљево,Краљево,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"36","321 377; 319 750",,biblioteka@tron.rs,www.kv-biblio.org.rs,Драгана Типсаревић,Драгана Типсаревић,Library,библиотеки,"Народная библиотека ""Стефан Первовенчанный"", Кралево",图书馆,克拉列沃“斯太芬·普勒沃文查尼”国家图书馆,,43.72411,20.6881,"43.72411, 20.68810","036",POINT(474878.10671217885 4841278.350919869)
"20348",Народна библиотека „Стојан Трумић” Тител,"Public Library ""Stojan Trumić""",Библиотеке,,Главна 10-12,Тител,Тител,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","860 409; 860 185",,bibliotekatitel@eunet.rs,www.bibliotekastojantrunic.org.rs,в.д. Стојан Плавша,,Library,библиотеки,"Народная библиотека ""Стоян Трумич"", Тител",图书馆,提泰尔“斯托扬·特鲁米奇”国家图书馆,,45.20462,20.30967,"45.20462, 20.30967","021",POINT(445785.4488987226 5005913.2695687255)
"20341",Народна библиотека „Христо Ботев” Босилеград,"Public Library""Hristo Botev"" Bosilegrad",Библиотеке,,Георги Димитрова бб,Босилеград,Босилеград,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17",878 529,,biblioteka@bosilegrad.rs,,Асен Михајлов,,Library,библиотеки,"Народная библиотека „Христо Ботев"", Босилеград",图书馆,波西列格莱德“赫里斯托·波特夫”国家图书馆,,42.4995904,22.4681791,"42.4995904, 22.4681791","017",POINT(620636.561259635 4706291.922372191)
"20268",Народна библиотека Александровац,Public Library Aleksandrovac,Библиотеке,,10. август бб,Александровац,Александровац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",3554 406,,biblaleksandrovac@gmail.com,,Бранислава Сауловић,Даница Велинова Кнежевић,Library,библиотеки,"Народная библиотека, Александровац",图书馆,阿莱克桑德洛瓦茨国家图书馆,,43.460271,21.0493095,"43.460271, 21.0493095","037",POINT(503989.00627303123 4811930.352202851)
"22324",Народна библиотека Бабушница,Public Library Babušnica,Библиотеке,,Живојина Николића Брке 2,Бабушница,Бабушница,ПИРОТСКИ ОКРУГ,Регион Јужне и Источне Србије,"10","385 040; 383 144",,bibliotekababusnica@gmail.com,,в.д. Саша Адамовић,Слободан Митић,Library,библиотеки,Народная библиотека Бабушница,图书馆,巴布什尼查国家图书馆,,43.06589,22.41241,"43.06589, 22.41241","010",POINT(615000.9275763101 4769099.806791032)
"20201",Народна библиотека Бела Црква,Public Library Bela Crkva,Библиотеке,,1. октобар 57,Бела Црква,Бела Црква,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",851 311,,bibliotekabc@mts.rs,,Радован Марковић,Тамара Ђурђев Јосимов,Library,библиотеки,"Народная библиотека, Бела-Црква",图书馆,贝拉策尔克瓦国家图书馆,,44.90242,21.42458,"44.90242, 21.42458","013",POINT(533520.1510640294 4972198.264095028)
"20321",Народна библиотека Бечеј,Public Library Bečej,Библиотеке,,Главна 11,Бечеј,Бечеј,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",6912 747,,bibliotekabecej@yahoo.com,www.biblioteka-becej.rs,Изабела Шормаз,,Library,библиотеки,Народная библиотека Бечей,图书馆,贝切伊国家图书馆,,45.61693,20.04641,"45.61693, 20.04641","021",POINT(425653.4979743423 5051929.402694262)
"20295",Народна библиотека Бор,Public Library Bor,Библиотеке,,Моше Пијаде 19,Бор,Бор,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30",423 592,,nbbor@open.telekom.rs,www.biblioteka-bor.org.rs,Весна Тешовић,,Library,библиотеки,"Народная библиотека, Бор ",图书馆,波尔国家图书馆,,44.07486,22.09943,"44.07486, 22.09943","030",POINT(588035.1014102069 4880774.996091473)
"20202",Народна библиотека Брус,Public Library Brus,Библиотеке,,Братиславе Петровић 15,Брус,Брус,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",825 465,,bibliotekabrus@open.telekom.rs,,в.д. Наташа Којић,/,Library,библиотеки,Народная библиотека Брус,图书馆,布鲁斯国家图书馆,,43.38318,21.03248,"43.38318, 21.03248","037",POINT(502630.880868782 4803368.22577338)
"20240",Народна библиотека Јагодина,Public Library `Radislav Nikčević` Jagodina,Библиотеке,,Кнегиње Милице 2-4,Јагодина,Јагодина,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35","244 580; 221 817; 244 480",,nbjag@ptt.rs,www.jabooka.org.rs,Весна Црнковић,Весна Црнковић,Library,библиотеки,Народная библиотека Ягодина,图书馆,雅戈蒂那国家图书馆,,43.97922,21.25939,"43.97922, 21.25939","035",POINT(520803.6221496104 4869597.556263819)
"20248",Народна библиотека Кикинда,"Public Library ""Jovan Popović"" Kikinda",Библиотеке,,Краља Петра I 39,Кикинда,Кикинда,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"230","316 081; 316 082",,"direktor@kibiblioteka.org.rs; kultura@kibiblioteka.org.rs",www.kibiblioteka.org.rs,Радмила Перовић,Вера Удицки,Library,библиотеки,Народная библиотека Кикинда,图书馆,基金达国家图书馆,,45.83332,20.47045,"45.83332, 20.47045","0230",POINT(458872.785243441 5075664.805039336)
"22334",Народна библиотека Косјерић,Narodna biblioteka Kosjerić,Библиотеке,Дом културе Косјерић,Олге Грбић 5,Косјерић,Косјерић,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31",781 624,,"nbkos@neobee.net; bibliokos@gmail.com",,Винка Марић,,Library,библиотеки,Народная библиотека Косьерич,图书馆,科谢里奇国家图书馆,,43.99696,19.90821,"43.99696, 19.90821","031",POINT(412462.0437597391 4872114.566359501)
"20246",Народна библиотека Крушевац,Public Library Kruševac,Библиотеке,,Трг Косовских јунака 1,Крушевац,Крушевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",443 168 (директор),,bibliotekakrusevac@gmail.com,www.nbks.org.rs,Виолета Михајловић,/,Library,библиотеки,Народная библиотека Крушевац,图书馆,克鲁舍瓦茨国家图书馆,,43.58074,21.32837,"43.58074, 21.32837","037",POINT(526511.4582185796 4825360.643535179)
"20214",Народна библиотека Кула,Public Library Kula,Библиотеке,,Трг ослобођења 7,Кула,Кула,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25","722 231; 729 710",,bibliotekakula@yahoo.com,/www.bibliotekakula.com,Снежана Таталовић,,Library,библиотеки,Народная библиотека Кула,图书馆,库拉国际图书馆,,45.60854,19.53235,"45.60854, 19.53235","025",POINT(385557.96531651134 5051602.592273583)
"20252",Народна библиотека Куршумлија,Public Library Kuršumlija,Библиотеке,,Карађорђева 18а,Куршумлија,Куршумлија,ТОПЛИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"27",381 754,,bibliotekak@open.telekom.rs,www.nbk.org.rs,Драган Симић,/,Library,библиотеки,Народная библиотека Куршумлия,图书馆,库尔舒姆利亚国家图书馆,,43.13754,21.27068,"43.13754, 21.27068","027",POINT(522013.41163527686 4776124.117602665)
"20326",Народна библиотека Мајданпек,Public Library Majdanpek,Библиотеке,,28. марта 21,Мајданпек,Мајданпек,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30",582 160,,bibliotekampek@gmail.com,,в.д. Урош Вулетић,/,Library,библиотеки,Народная библиотека Майданпек,图书馆,马伊丹佩克国家图书馆,,44.42395,21.93623,"44.42395, 21.93623","030",POINT(574524.9340454199 4919387.999537529)
"20217",Народна библиотека Мерошина,Public Library Merošina,Библиотеке,,Цара Лазара 19,Мерошина,Мерошина,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18",4892 022,,"bibliotekamerosina@ninet.rs; biblioteka.merosina@yahoo.com",,Mилијана Миловановић,/,Library,библиотеки,Народная библиотека Мерошина,图书馆,梅洛西那国家图书馆,,43.28281,21.71994,"43.28281, 21.71994","018",POINT(558411.3685855912 4792472.7521523265)
"20263",Народна библиотека Нови Бечеј,Public Library Novi Bečej,Библиотеке,,Жарка Зрењанина 9,Нови Бечеј,Нови Бечеј,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23",771 331,,narbibliotekanb@yahoo.com,,Агнеш Ђукичин,,Library,библиотеки,Народная библиотека Нови-Бечей,图书馆,新贝切伊国家图书馆,,45.59622,20.13095,"45.59622, 20.13095","023",POINT(432219.69680298376 5049553.61380917)
"20328",Народна библиотека Осечина,Public Library Osečina Osečina,Библиотеке,,Браће Недић 18,Осечина,Осечина,КОЛУБАРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"14","451 111; 452 324; 455-118",064 3467 383,bibliotekaosecina@gmail.com,www.biblioteka-osecina.org,Ана Васиљевић,Ана Васиљевић,Library,библиотеки,"Народная библиотека ""Осечина""",图书馆,”奥塞契纳“国家图书馆,,44.37336,19.60174,"44.37336, 19.60174","014",POINT(388600.873267827 4914293.174631139)
"20260",Народна библиотека Пирот,Public Library Pirot,Библиотеке,,Бранка Радичевића 10,Пирот,Пирот,ПИРОТСКИ ОКРУГ,Регион Јужне и Источне Србије,"10","312 439; 313 744; 313 745",,bibliopirot@ptt.rs,www.nbpi.org.rs,Надица Костић,Момчило Антић,Library,библиотеки,Народная библиотека Пирот,图书馆,皮洛特国家图书馆,,43.15546,22.58638,"43.15546, 22.58638","010",POINT(628977.8444010969 4779300.036566991)
"20281",Народна библиотека Пландиште,Public Library Plandište,Библиотеке,,Војводе Путника 58,Пландиште,Пландиште,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",862 234,,plandbiblio@hemo.net,/,Биљана Јуначков,Биљана Јуначков,Library,библиотеки,Народная библиотека Пландиште,图书馆,普兰迪什特国家图书馆,,45.22939,21.12335,"45.22939, 21.12335","013",POINT(509682.9965721377 5008440.635284895)
"20262",Народна библиотека Пожега,Public Library Požega,Библиотеке,,Краља Александра 8,Пожега,Пожега,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31","811 525; 825 119",,pozega@ptt.rs,www.biblioteke.org.rs,Гордана Стевић,Даниела Скоковић,Library,библиотеки,Народная библиотека Пожега,图书馆,波热加国家图书馆,,43.84586,20.03413,"43.84586, 20.03413","031",POINT(422361.8794226723 4855206.418458131)
"20285",Народна библиотека Смедерево,Public Library Smederevo,Библиотеке,,Карађорђева 7,Смедерево,Смедерево,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26","4622 270; 4623 740",,smedbib@eunet.rs,www.biblioteka-smederevo.org.rs,Драган Мрдаковић,Милан Радисављевић,Library,библиотеки,Народная библиотека Смедерево,图书馆,斯梅代雷沃国家图书馆,,44.66421,20.92525,"44.66421, 20.92525","026",POINT(494074.24694375333 4945652.205948319)
"20292",Народна библиотека Србије,National Library of Serbia,Библиотеке,,Скерлићева 1,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11","2451 242; 2434 091",,nbs@nb.rs,www.nb.rs,Дејан Ристић,Мирјана Чичић,Library,библиотеки,Народная библиотека Сербии,图书馆,塞尔维亚国家图书馆,,44.79752,20.46711,"44.79752, 20.46711","011",POINT(457852.449010875 4960595.943829657)
"20232",Народна библиотека Србобран,Public Library Srbobran,Библиотеке,,Светог Саве 19/1,Србобран,Србобран,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",730 185,,tekasrb@neobee.net,,Ева Киш,Ева Киш,Library,библиотеки,Народная библиотека Србобран,图书馆,塞尔博布兰国家图书馆,,45.54667,19.78973,"45.54667, 19.78973","021",POINT(405523.7483051226 5044393.744914721)
"20315",Народна библиотека Ћићевац,Narodna biblioteka Ćićevac,Библиотеке,,Карађорђева 108,Ћићевац,Ћићевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",811 117,065 9494 800,bibliotekacicevac@gmail.com,,Мишел Радовановић,Драгана Кркић,Library,библиотеки,Народная библиотека Чичевац,图书馆,契切瓦茨国家图书馆,,43.72037,21.4404,"43.72037, 21.44040","037",POINT(535474.1026148879 4840909.942742774)
"22328",Народна библиотека у Пећинцима,Library - Cultural Center Pećinci,Библиотеке,Културни центар Пећинци,Слободана Бајића 1,Пећинци,Пећинци,СРЕМСКИ ОКРУГ,Регион Војводине,"22",435 350,,narodnabiblioteka@open.telekom.rs,www.bibliotekapecinci.znanje.info,в.д. Невенa Наић,Невена Наић,Library,библиотеки,Народная библиотека в Печинцах,图书馆,佩琴奇国家图书馆,,44.90879,19.96672,"44.90879, 19.96672","022",POINT(418432.6057636818 4973337.482586603)
"20227",Народна библиотека Ужице,Public Library Užice,Библиотеке,,Трг партизана 12,Ужице,Ужице,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31",514 578,,nbiblio@ptt.rs,www.biblioteka-uzice.rs,в.д. Драгиша Станојчић,,Library,библиотеки,Народная библиотека Ужице,图书馆,乌日策国家图书馆,,43.85739,19.84012,"43.85739, 19.84012","031",POINT(406784.9367209494 4856687.432312546)
"20344",Народна библиотека Жабари,"Public Library ""Prof. Dr. Aleksandar Ivić"" Žabari",Библиотеке,,Кнеза Милоша 47,Жабари,Жабари,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",250 145,,bibliotekazabari@hotmail.com,,Даниела Милановић,,Library,библиотеки,"Народная библиотека, Жабари",图书馆,扎巴里国家图书馆,,44.35826,21.21561,"44.35826, 21.21561","012",POINT(517181.98468071566 4911687.844973248)
"20355","Народна и универзитетска библиотека ""Иво Андрић"", Приштина",City Library of Priština,Библиотеке,,Скерлићева 1,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11",2434 003,,,,,,Library,библиотеки,"Народная и университетская библиотека ""Иво Андрич"", Приштина",图书馆,普里什蒂那“伊沃·安德里奇”国家大学图书馆,,44.79752,20.46711,"44.79752, 20.46711","11",POINT(457852.449010875 4960595.943829657)
"20301",Општинска библиотека „Бранко Радичевић” Лебане,"Public Library ""Branko Radičević"" Lebane",Библиотеке,,Цара Душана 79,Лебане,Лебане,ЈАБЛАНИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"16",845 327,,bibliolebane@gmail.com,,в.д. Гордана Миљковић,Зоран Филиповић,Library,библиотеки,"Муниципальная библиотека ""Бранко Радичевич"" , Лебане",图书馆,莱巴内“布兰科·拉德切维奇”城区图书馆,,42.91762,21.73773,"42.91762, 21.73773","016",POINT(560211.5501336345 4751930.67043925)
