id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"21056",Позориште лутака „Пинокио” Београд,"Puppet Theatre ""Pinokio""",Позоришта,,Гоце Делчева 1,БЕОГРАД - Нови Београд,БЕОГРАД - Нови Београд,ГРАД БЕОГРАД,Београдски регион,"11",2691 715,061.2016.247,pinokio@pinokio.rs,www.pinokio.rs,Игор Бојовић,Дана Павловић,theater,театры,Кукольный театр „Пинокио” (Буратино) Белград,剧院,贝尔格莱德“皮诺基奥”儿童剧场,,44.8300559,20.4119021,"44.8300559, 20.4119021","011",POINT(453512.06938238104 4964240.251512432)
"21044",Позориште лутака Ниш,Puppet Theatre Nis,Позоришта,,Булевар др Зорана Ђинђића 7,Ниш,Ниш,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18",253 962,062 202 414,pozlutaka@medianis.net,www.nispuppets.org.rs,Ивана Савић,Зорица Филиповић,theater,театры,Кукольный театр Ниш,剧院,尼什木偶剧场,,43.3191909,21.9083942,"43.3191909, 21.9083942","018",POINT(573657.4831795929 4796662.004151901)
"25231",Позориште младих Нови Сад,YouthTheatre Novi Sad,Позоришта,Позориште младих Нови Сад,Игњата Павласа 4,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","525884","63459334",office@pozoristemladih.co.rs,http://pozoristemladih.co.rs/,Емилија Мрдаковић,Ивана Цвејанов,theater,театры,Молодежный театр Нови-Сад,剧院,诺维萨德青年剧院,,45.2552548,19.8488771,"45.2552548, 19.8488771","021",POINT(409677.687627505 5011951.082244746)
"22797",Позориште младих Нови Сад - Драмска сцена,Youth Theatre,Позоришта,Позориште младих Нови Сад,Игњата Павласа 8,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","525 884; 520 534",063 459 334,pmladih@sbb.rs,www.pozoristemladih.co.rs,Емилија Мрдаковић,Ивана Цвејанов,theater,театры,Молодежный театр  Нови Сад - Драматическая сцена,剧院,诺维萨德青年剧院话剧场,,45.2552548,19.8488771,"45.2552548, 19.8488771","021",POINT(409677.687627505 5011951.082244746)
"21031",Позориште на Теразијама Београд,Theatre at Terazije,Позоришта,,Трг Николе Пашића 1-3,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3302 621; 3302 650",,office@pozoristeterazije.com,www.pozoristeterazije.com,Александар Ђаја,Ивана Медиговић,theater,театры,Театр на пл. Теразие Белград,剧院,贝尔格莱德特拉基亚剧院,,44.8128627,20.4615211,"44.8128627, 20.4615211","011",POINT(457421.69728064386 4962303.177673443)
"22772",Позориште ПАБ – Склониште у театру,PAB theatre - Shelter in the Theatre,Позоришта,,Ивана Сенковића 11а,БЕОГРАД - Земун,БЕОГРАД - Земун,ГРАД БЕОГРАД,Београдски регион,"11",/,063 8020 456,milan.miki.jokic@gmail.com,,,Милан Јокић,theater,театры,Театр ПАБ – Убежище в театре,剧院,PAB剧院剧场庇护所,,44.897473,20.286677,"44.897473, 20.286677","011",POINT(443679.0539172589 4971808.5220480645)
"21026",Позориште Параћин,Theatre Paraćin,Позоришта,Културни центар Параћин,Др Драгољуба Јовановића бб.,Параћин,Параћин,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",563 343,,kcp@beotel.net,www.kcp.org.rs,Зорица Ђорђевић,Зорица Ђорђевић,theater,театры,Театр Парачин,剧院,贝尔格莱德帕拉钦,,43.860667,21.406835,"43.860667, 21.406835","035",POINT(532693.881030278 4856478.049483934)
"21048",Позориште Славија Београд,Theatre Slavija,Позоришта,,Светог Саве 16-18,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11","2436 995; 2437 395",,"pozoriste.slavija@sbb.rs; p.slavija@gmail.com",www.pozoriste-slavija.co.rs,Батрић Жарковић,Катарина Костић,theater,театры,Театр Славия Белград,剧院,贝尔格莱德斯拉维亚剧场,,44.8009024,20.4673818,"44.8009024, 20.4673818","011",POINT(457876.4074808575 4960971.5316252215)
"21077",Позориште Тимочке крајине „Зоран Радмиловић” Зајечар,"Timok Region Theatre ""Zoran Radmilovic"" Zajecar",Позоришта,,Тимочке буне 16,Зајечар,Зајечар,ЗАЈЕЧАРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19",421 733,"0628838494",pozoristezajecar@gmail.com,www.zoranradmilovic.org.rs,Владимир Ђуричић,Мирослав Каменковић,theater,театры,Театр Тимокского края „Зоран Радмилович” Заечар,剧院,扎耶查尔“佐兰·拉德米洛维奇”提莫奇卡克拉伊纳剧院,,43.9012401,22.27502,"43.9012401, 22.27502","019",POINT(602393.3447365393 4861693.965110237)
"22455",Прво приградско позориште - Пулс театар Лазаревац,First Suburban Theatre - Puls Theatre Lazarevac,Позоришта,,Хиландарска 2,БЕОГРАД - Лазаревац,БЕОГРАД - Лазаревац,ГРАД БЕОГРАД,Београдски регион,"11","8125632","0698364492",ppp@lazarevac.rs,www.pulsteatar.org.rs,Ивана Недељковић,Маја Софронијевић,theater,театры,Первый пригородный театр - Пульс театр Лазаревац,剧院,拉扎莱瓦茨脉动剧院第一郊区剧场,,44.3834072,20.2613147,"44.3834072, 20.2613147","011",POINT(441159.2353443778 4914723.781319783)
"21078",Регионално позориште Нови Пазар,Novi Pazar Regional Theatre,Позоришта,,Стевана Немање 2,Нови Пазар,Нови Пазар,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"20",322 819,,regionalnopozoristenp@gmail.com,https://sr-rs.facebook.com/Regionalno-pozori%C5%A1te-Novi-Pazar-155605077839012/,Сеадетин Мујезиновић,Сеадетин Мујезиновић,theater,театры,Региональный театр Нови-Пазар,剧院,新帕扎尔地区剧院,,43.1426293,20.5165584,"43.1426293, 20.5165584","020",POINT(460686.70722517616 4776767.1518010665)
"22453",Русинско народно позориште „Петро Ризнич Ђађа” Руски Крстур,"Ruthenian Folk Theatre ""Djadja"" Ruski Krstur",Позоришта,,Русинска 75,Кула,Кула,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",704 605,,rnt.djadja@gmail.com,https://sr-rs.facebook.com/Rusinskonarodnopozoriste/,Саша Паљенкаш,,theater,театры,Русинский народный театр „Петро Ризнич Джаджа” Руски-Крстур,剧院,罗斯科尔斯图尔“彼得罗·利兹尼奇·佳佳”卢森尼亚国家剧院,,45.561445,19.4177268,"45.561445, 19.4177268","025",POINT(376516.8720361012 5046540.463033973)
"21085","Словачко војвођанско позориште - 
Slovenské vojvodinské divadlo",Slovakian Vojvodina Theatre - Slovenské vojvodinské divadlo,Позоришта,,Коларова 4,Бачки Петровац,Бачки Петровац,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","780 040; 780 168",,svdivadlo@stcable.net,https://sr-rs.facebook.com/pg/svdivadlo/about/,в.д. Управника Ивана Илић,Мирослава Блажић,theater,театры,Словацко-воеводинский театр - Slovenské vojvodinské divadlo,剧院,斯洛伐克业余剧院,,45.359582,19.592034,"45.359582, 19.592034","021",POINT(389727.1519532444 5023860.817236364)
"22777",Српско аматерско позориште „Бранко Радичевић”,"Serbian Amateur Theatre ""Branko Radicevic""",Позоришта,Културно-образовни центар Шид, ,Шид,Шид,СРЕМСКИ ОКРУГ,Регион Војводине,"22","060 5581 649, 022 719 093",,,,,,theater,театры,Сербский любительский театр „Бранко Радичевич”,剧院,“布兰科·拉迪切维奇”塞尔维亚业余剧院,,45.1255838,19.2212063,"45.1255838, 19.2212063","022",POINT(360110.50746512116 4998440.408692263)
"21027",Српско народно позориште Нови Сад,Serbian National Theatre Novi Sad,Позоришта,,Позоришни трг 1,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","528 894, 426 407, 427 975; 451 452; 420-736",,"protokol@snp.org.rs; marketing@snp.org.rs",www.snp.org.rs,в.д. др Зоран Ђерић,Драгица Кркљуш,theater,театры,Сербский народный театр Нови-Сад,剧院,诺维萨德塞尔维亚国家剧院,,45.2550167,19.8408674,"45.2550167, 19.8408674","021",POINT(409048.8308244368 5011933.6317112865)
"20845",Студентско аматерско позориште Сокобања,"Amateur Theatre ""SB""",Позоришта,, ,Сокобања,Сокобања,ЗАЈЕЧАРСКИ ОКРУГ,Регион Јужне и Источне Србије,"18",,,,https://www.facebook.com/sbpozoriste/,,,theater,театры,Студенческий любительский театр Сокобаня,剧院,索科巴尼亚大学生业余剧院,,43.64027,21.878677,"43.64027, 21.878677","018",POINT(570871.5242776251 4832294.7403780315)
"22790",Студио „Позориште Дечја земља”,The Children's Land Theater,Позоришта,,Милоша Великог 14,Смедерево,Смедерево,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26","0",063 8902 398,pozoriste@decja-zemlja.com,www.decja-zemlja.com,Јовица Тишма,Јовица Тишма,theater,театры,Студия „Театр Детская страна”,剧院,“儿童乐园剧院”工作室,,44.6644507,20.9302087,"44.6644507, 20.9302087","026",POINT(494467.36725412746 4945678.594539909)
"22783",Сцена „Либеро Маркони”,"""Libero Markoni"" Scene",Позоришта,ОКУД  „Градимир” Београд,Милешевска 42а,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11",3086 549,,gradimir@beotel.net,,,,theater,театры,Сцена „Либеро Маркони”,剧院,“利贝洛·马儿科尼”剧场,,44.7986699,20.4815076,"44.7986699, 20.4815076","011",POINT(458992.00457598054 4960716.316751679)
"22780",Театар „Дес”,"""Des"" Theatre",Позоришта,АКУД „Шпанац” Београд,Тошин бунар 153,БЕОГРАД - Нови Београд,БЕОГРАД - Нови Београд,ГРАД БЕОГРАД,Београдски регион,"11",2673 649,,info@spanac.rs,http://www.spanac.rs/pozoriste.html,,Давор Миладиновић,theater,театры,Театр „Дес”,剧院,DES剧院,,44.8236288,20.3955343,"44.8236288, 20.3955343","011",POINT(452212.917993305 4963535.796933316)
"22801",Театар „Око”,Theater EYE,Позоришта,,Хусинских рудара 6/18,БЕОГРАД - Палилула,БЕОГРАД - Палилула,ГРАД БЕОГРАД,Београдски регион,"11",/,064 5549 526,teataroko@sbb.rs,www.okoorg.rs,Зоран Златковић,Зоран Златковић,theater,театры,Театр „Око”,剧院,眼睛剧院,,44.8142286,20.5178884,"44.8142286, 20.5178884","011",POINT(461879.64170027344 4962426.928747802)
"20778",Театар „Сунце” Краљево,Teatre `Sun` Kraljevo,Позоришта,,Топлице Милана 11,Краљево,Краљево,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"36",313 203,064 4526 773,boratosic@gmail.com,,Јована Смиљанић,Зоран Савковић,theater,театры,Театр „Солнце” Кралево,剧院,克拉列沃太阳剧院,,43.7225786,20.6845009,"43.7225786, 20.6845009","036",POINT(474587.57080260944 4841109.3668814385)
"22794",Театар 34,Theatre 34,Позоришта,,Војводе Бојовића 3,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",6613 328,060 3219 624,teatar34@gmail.com,www.teatar34.com,Марија Ардељан,Марија Ардељан,theater,театры,Театр 34,剧院,34号剧院,,45.257408,19.8415134,"45.257408, 19.8415134","021",POINT(409103.3346765748 5012198.5581729505)
"22782",Театар Лево,Teatar Levo,Позоришта,АКУД „Иво Лола Рибар” Београд,Ресавска 11,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11",3233 002,/,sekretarijat1-lola@sbb.rs,http://teatarlevo.com/,/,Веља Аговски,theater,театры,Театр Лево,剧院,左侧剧院,,44.8086384,20.4666318,"44.8086384, 20.4666318","011",POINT(457822.72908866126 4961831.262807977)
"22441",Трстеничко позориште,Trstenik Theatre,Позоришта,Народни универзитет Трстеник (Центар за културу),Кнегиње Милице 16,Трстеник,Трстеник,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",712 070,069 607 530,narodnits@sbb.rs,https://sr-rs.facebook.com/TSpozoriste/,Петар Симић,Душан Јовић,theater,театры,Трстеникский театр,剧院,特尔斯特尼克剧院,,43.6198327,20.9971472,"43.6198327, 20.9971472","037",POINT(499769.8239365321 4829649.910220027)
"20381",Установа Културни центар - аматерско позориште,Cultural Center - Amateur Theatre,Позоришта,Установа Културни центар,Трг хероја 1,Смедеревска Паланка,Смедеревска Паланка,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26",317 749,069 8701 880,kcpozoristepalanka@hotmail.com,http://www.kcpalanka.rs/pozoriste/pozoriste.html,Слободан Тошић,Александар Мишић,theater,театры,Учреждение Культурный центр - Любительский театр,剧院,文化中心机构业余剧场,,44.3660739,20.9564254,"44.3660739, 20.9564254","026",POINT(496527.9970299211 4912534.093561853)
"21050","Шабачко позориште, Шабац","Sabac Theatre,  Sabac",Позоришта,,Карађорђева 22,Шабац,Шабац,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",353 959,,pozoristesabacko@gmail.com,www.sabackopozoriste.rs,Зоран Карајић,Јелица Деспотовић,theater,театры,"Шабацкий театр, Шабац",剧院,沙巴茨剧院,,44.7556575,19.6959029,"44.7556575, 19.6959029","015",POINT(396781.1986725682 4956634.768650421)
