id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"21700",Културни центар Новог Сада,Cultural Center Novi Sad,Поливалентни центри за културу,,Католичка порта 5,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",528 972,,info@kcns.org.rs,www.kcns.org.rs,Бојан Панаотовић,Сибина Рукавина,Cultural Center,многофункциональные культурные центры,Культурный центр Нови-Сада,多功能文化中心,诺维萨德文化中心,,45.2562965,19.8432509,"45.2562965, 19.8432509","021",POINT(409237.89060643385 5012073.122582275)
"21923",Културни центар општине Рековац,Cultural Center of Rekovac Municipality,Поливалентни центри за културу,,Краља Петра Првог 60,Рековац,Рековац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",8411-817,,,,Катарина Савић,Мирослав Симић,Cultural Center,многофункциональные культурные центры,Культурный центр муниципалитета Рековац,多功能文化中心,雷科瓦茨城区文化中心,,43.863734,21.092621,"43.863734, 21.092621","035",POINT(507442.78078060696 4856742.426116553)
"21706",Културни центар Панчева,Cultural Centre of Pancevo,Поливалентни центри за културу,,Војводе Живојина Мишића 4,Панчево,Панчево,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",440 940,,kcp@kcp.rs,www.kulturnicentarpanceva.rs,Немања Богданов,Моника Хусар Токин,Cultural Center,многофункциональные культурные центры,Культурный центр Панчево,多功能文化中心,潘切沃文化中心,,44.8702536,20.6400189,"44.8702536, 20.6400189","013",POINT(471564.0223287469 4968600.406941795)
"21807",Културни центар Параћин,Cultural Center Paracin,Поливалентни центри за културу,,Бранка Крсмановића 45,Параћин,Параћин,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",570 514,,kcp@beotel.net,www.kcp.org.rs,Зорица Ђорђевић,Зорица Ђорђевић,Cultural Center,многофункциональные культурные центры,Культурный центр Парачин,多功能文化中心,帕拉钦文化中心,,43.8623754,21.4058626,"43.8623754, 21.4058626","035",POINT(532614.8060787707 4856667.409271203)
"21765",Културни центар Пећинци,Cultural Center Pećinci,Поливалентни центри за културу,,Слободана Бајића Паје 1,Пећинци,Пећинци,СРЕМСКИ ОКРУГ,Регион Војводине,"22","436 237, 436 776",,centarpecinci@open.telekom.rs,https://sr-rs.facebook.com/people/Kulturni-Centar-Pecinci/100010507741931,Дејана Стаменковић,Олгица Богдановић,Cultural Center,многофункциональные культурные центры,Культурный центр Печинци,多功能文化中心,佩钦奇文化中心,,44.9087207,19.9647305,"44.9087207, 19.9647305","022",POINT(418275.45581884065 4973331.786038627)
"21749",Културни центар Пожега,Cultural Center Požega,Поливалентни центри за културу,,Књаза Милоша 8,Пожега,Пожега,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31",812 421,069 740 290,kcpozega@gmail.com,www.kcpozega.rs,Слађана Петровић Варагић,Слађана Петровић Варагић,Cultural Center,многофункциональные культурные центры,Культурный центр Пожега,多功能文化中心,波热加文化中心,,43.8458925,20.0349857,"43.8458925, 20.0349857","031",POINT(422430.70430060104 4855209.225146063)
"21789",Културни центар Рома Суботица,Romani Cultural center Subotica,Поливалентни центри за културу,,Босе Миличевића бб,Суботица,Суботица,СЕВЕРНО-БАЧКИ ОКРУГ,Регион Војводине,"24",553 267,,kulturnicentarroma@yahoo.com,https://plus.google.com/100266143425204568970,Алекса Димовић,"Аница Димовић; 064/161 78 24",Cultural Center,многофункциональные культурные центры,Культурный центр рома Суботица,多功能文化中心,苏博蒂察罗马文化中心,,46.1021244,19.6684115,"46.1021244, 19.6684115","024",POINT(397082.2222337752 5106256.155134264)
"25221",Културни центар Рума,Cultural center Ruma,Поливалентни центри за културу,Културни центар Рума,Вељка Дугошевића 102,Рума,Рума,СРЕМСКИ ОКРУГ,Регион Војводине,"22",471 212,069 715 773,kulturnicentarruma@gmail.com,www.kcruma.co.rs,ВД директор Тања Слепчевић,Недељко Патковић,Cultural Center,многофункциональные культурные центры,Культурный центр Рума,多功能文化中心,鲁马文化中心,,45.008952,19.8192848,"45.008952, 19.8192848","022",POINT(406956.06492413796 4984622.908858505)
"21908",Културни центар Топола,Cultural centar Topola,Поливалентни центри за културу,,Булевар Вожда Карађорђа бб,Топола,Топола,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","811618","00",kctopola@mts.rs,http://www.kctopola.org.rs/,Мирољуб Марковић,Бојана Ђорђевић,Cultural Center,многофункциональные культурные центры,Культурный центр Топола,多功能文化中心,托珀拉文化中心,,44.254595,20.6757908,"44.254595, 20.6757908","034",POINT(474118.22039731493 4900201.880253245)
"21881",Културни центар Чукарица,Cultural Center Cukarica,Поливалентни центри за културу,,Тургењевљева 5,БЕОГРАД - Чукарица,БЕОГРАД - Чукарица,ГРАД БЕОГРАД,Београдски регион,"11","3559 368; 355 2678- инфо",,"office@kccukarica.rs; ivana.zonjic@kccukarica.rs",www.kccukarica.rs,Милан Симеуновић,Ивана Зоњић,Cultural Center,многофункциональные культурные центры,Культурный центр Чукарица,多功能文化中心,丘卡利查文化中心,,44.7834331,20.4153442,"44.7834331, 20.4153442","011",POINT(453746.9163917847 4959059.259863948)
"21802",Културни центар Шабац,"Cultural Center ""Vera Blagojević"" Šabac",Поливалентни центри за културу,,Господар Јевремова 12,Шабац,Шабац,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15","346 936; 346 929",,,www.kulturni-centar.rs,Рајко Теовановић,Силвија Нешковић,Cultural Center,многофункциональные культурные центры,Культурный центр Шабац,多功能文化中心,沙巴茨文化中心,,44.7577639,19.6903541,"44.7577639, 19.6903541","015",POINT(396345.77885847195 4956875.807990247)
"21920",Културно информативни центар „Лукијан Мушицки” Темерин,"Cultural-Information Center ""Lukijan Musicki"" Temerin",Поливалентни центри за културу,,Новосадска 324,Темерин,Темерин,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",843-695,,kictemerin@gmail.com,http://www.kctemerin.org.rs/,Мариа Агоштон,Анико хорват,Cultural Center,многофункциональные культурные центры,Культурно-информационный центр „Лукиян Мушицки” Темерин,多功能文化中心,泰梅林“鲁基扬·姆西茨基”文化信息中心,,45.4071151,19.8861826,"45.4071151, 19.8861826","021",POINT(412838.11400660506 5028780.689527848)
"21865",Културно просветна заједница Србије - Установа културе од националног значаја,Cultural Educational Community of Serbia,Поливалентни центри за културу,,Нушићева 4/II,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3242 952, 3233 096",,kultura.kpzsrbije@open.telekom.rs,,генерални секретар Живорад Ајдачић,Марина Милекић,Cultural Center,многофункциональные культурные центры,Культурно-просветительское объединение Сербии - Учреждение культуры национального значения,多功能文化中心,国家重要文化机构塞尔维亚文化教育协会,,44.813935,20.459646,"44.813935, 20.459646","011",POINT(457274.2221593251 4962423.276577662)
"21863",Културно-издавачки центар „Српска кућа” Пожаревац,Cultural and publishing center `Serbianhouse`,Поливалентни центри за културу,,хајдук Вељкова 23,Пожаревац,Пожаревац,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",211 066,,srpskakuca@sbb.rs,www.srpskakuca.org.rs,Братислав Голић,Братислав Голић,Cultural Center,многофункциональные культурные центры,Культурно-издательский центр „Сербский дом” Пожаревац,多功能文化中心,波扎莱瓦茨“塞尔维亚之家”文化出版中心,,44.6198927,21.188491,"44.6198927, 21.188491","012",POINT(514953.8700011787 4940743.985620777)
"21733",Културно-информативни центар „Младост” Футог,"Cultural-Information Center ""Mladost"" Futog",Поливалентни центри за културу,,Цара Лазара 42,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","895 225; 895 598",,kicfutog@gmail.com,https://sr-rs.facebook.com/kicmladost.futog/,Александра Рајак,"Александра Добрин, Љиљана Мамула, Гордана Старачек",Cultural Center,многофункциональные культурные центры,Культурно-информационный центр „Молодость” Футог,多功能文化中心,弗托格“青年”文化信息中心,,45.2374507,19.7038827,"45.2374507, 19.7038827","021",POINT(398269.00514648383 5010145.784360817)
"21746",Културно-информативни центар Бела Паланка,"Cultural Center ""Jovan Mitić - Đorđe"" Bela Palanka",Поливалентни центри за културу,,Српских владара 52,Бела Паланка,Бела Паланка,ПИРОТСКИ ОКРУГ,Регион Јужне и Источне Србије,"18",855 162,,radio_belapalanka@yahoo.com,,Мирослав Милошевић,љиљана Пејчић,Cultural Center,многофункциональные культурные центры,Культурно-информационный центр Бела Паланка,多功能文化中心,贝拉帕兰卡文化信息中心,,43.2181452,22.3092839,"43.2181452, 22.3092839","018",POINT(606339.8567338543 4785871.995222943)
"21855",Културно-образовни центар „Вук Караџић” Пландиште,"Cultural-Educational Center ""Vuk Karadžić"" Plandište",Поливалентни центри за културу,,Војводе Путника 58,Пландиште,Пландиште,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",862 318,,kultura.plandiste@hotmail.com,https://sr-rs.facebook.com/KOCPlandiste/,Михаило Банчевић,Бранко Бабић,Cultural Center,многофункциональные культурные центры,Культурно-образовательный центр „Вук Караджич” Пландиште,多功能文化中心,普兰迪什泰“武克·卡拉季奇”文化教育中心,,45.2290511,21.1212161,"45.2290511, 21.1212161","013",POINT(509515.5415972726 5008402.732465289)
"21772",Културно-образовни центар „Турзо Лајош” Сента,"Cultural-Educational Center ""Turzo Lajoš"" Senta",Поливалентни центри за културу,,Поштанска 18,Сента,Сента,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"33",811 334,064 8473040,info@tlkk.org,www.tlkk.org,Рихард Хуђик,Рихард Хуђик,Cultural Center,многофункциональные культурные центры,Культурно-образовательный центр „Турзо Лайош” Сента,多功能文化中心,森塔“图兹洛·拉约什”文化教育中心,,45.9261201,20.0769465,"45.9261201, 20.0769465","033",POINT(428430.85955378826 5086253.182912882)
"21742",Културно-образовни центар Богатић,Cultural-Educational Center Bogatić,Поливалентни центри за културу,,Мике Витомировића 6,Богатић,Богатић,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",786 148,/,/,https://kocbogatic.rs/,Драгица Тешић,Драгица Тешић,Cultural Center,многофункциональные культурные центры,Культурно-образовательный центр Богатич,多功能文化中心,波加蒂奇文化教育中心,,44.833925,19.4794437,"44.833925, 19.4794437","015",POINT(379811.10228538583 4965626.416534372)
"21751",Културно-образовни центар Бољевац,Cultural-Educational Center Boljevac,Поливалентни центри за културу,,Кнеза Милоша 4,Бољевац,Бољевац,ЗАЈЕЧАРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30",463 737,,kultura@beotel.rs,http://www.kocboljevac.org.rs/,Емина Бранковић,Емина Бранковић,Cultural Center,многофункциональные культурные центры,Культурно-образовательный центр Болевац,多功能文化中心,波列瓦茨文化教育中心,,43.8298842,21.9563162,"43.8298842, 21.9563162","030",POINT(576890.6826265979 4853423.137291466)
"21786",Културно-образовни центар Чока,Cultural-Educational Center Čoka,Поливалентни центри за културу,,Маршала Тита 2,Чока,Чока,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"230","71-046; 72-442",,koccoka@open.telekom.rs,"www.koccoka.rs, www.coka.org.rs",Кормањош Ласло,Ласло Сабо,Cultural Center,многофункциональные культурные центры,Культурно-образовательный центр Чока,多功能文化中心,朝卡文化教育中心,,45.9378385,20.1384088,"45.9378385, 20.1384088","0230",POINT(433210.40854992357 5087501.832031286)
"21737",Културно-образовни центар Шид,Cultural-Educational Center Šid,Поливалентни центри за културу,,Карађорђева 42,Шид,Шид,СРЕМСКИ ОКРУГ,Регион Војводине,"22",712 527,,kocsid@gmail.com,www.kocsid.org.rs,Бранислав Николић,Биљана Жеравић,Cultural Center,многофункциональные культурные центры,Культурно-образовательный центр Шид,多功能文化中心,西得文化教育中心,,45.1255838,19.2212063,"45.1255838, 19.2212063","022",POINT(360110.50746512116 4998440.408692263)
"21888",Културно-пословни центар Нова Пазова,Cultural-Educational Center Nova Pazova,Поливалентни центри за културу,,Цара Душана 1,Стара Пазова,Стара Пазова,СРЕМСКИ ОКРУГ,Регион Војводине,"22","329 101, 322-898",,kpcnpazova@gmail.com,,Керкез Владимир,"Керкез Владимир, Калинић Миланка",Cultural Center,многофункциональные культурные центры,Културно-деловой центр Нова-Пазова,多功能文化中心,新帕佐瓦文化商务中心,,44.9445271,20.2164011,"44.9445271, 20.2164011","022",POINT(438180.84881455306 4977086.730102098)
"21903",Културно-просветна заједница Александровац,Cultural-Educational community Aleksandrovac,Поливалентни центри за културу,,29. Новембар  бб,Александровац,Александровац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37","751 139; 064 3624 444",,,https://sr-rs.facebook.com/kpzzupa/,Миломир Беочанин- секретар,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Александровац,多功能文化中心,阿莱克桑德洛瓦茨文化教育协会,,43.4584389,21.0483666,"43.4584389, 21.0483666","037",POINT(503912.84633400466 4811726.839487342)
"21764",Културно-просветна заједница Гаково,Cultural-Educational community Gakovo,Поливалентни центри за културу,,Краља Петра I 68,Сомбор,Сомбор,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",866 732,,so.oslazakostic@neobee.net,,Бранислав Говедар,Јованка Ступар 064 219 69 43,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Гаково,多功能文化中心,加科沃文化教育协会,,45.7712154,19.1160088,"45.7712154, 19.1160088","025",POINT(353518.79392980086 5070354.456131462)
"21845",Културно-просветна заједница Гњилане,Cultural-Educational community Gnjilane,Поливалентни центри за културу,,Краља Петра I Карађорђевића ,Гњилане,Гњилане,КОСОВСКО-ПОМОРАВСКИ ОКРУГ,Регион Косовo и Метохијa,"280",28 226,,,,,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Гнилане,多功能文化中心,格尼拉奈文化教育协会,,42.462037,21.469109,"42.462037, 21.469109","0280",POINT(538568.2193771178 4701184.328701623)
"21790",Културно-просветна заједница Житиште,Cultural-Educational community Zitiste,Поливалентни центри за културу,,Цара Душана 15,Житиште,Житиште,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23",821 050,,zitiste.kpz@gmail.com,www.kulturazitiste.org,Едит Сарка,Едит Сарка,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Житиште,多功能文化中心,日蒂什泰文化教育协会,,45.4838831,20.550034,"45.4838831, 20.550034","023",POINT(464835.57342295814 5036804.425611472)
"21754",Културно-просветна заједница Јагодина,Cultural-Educational community Jagodina,Поливалентни центри за културу,,Краља Петра I 6/2,Јагодина,Јагодина,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",223 023,,,,Марија Вулић,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Ягодина,多功能文化中心,雅戈蒂那文化教育协会,,43.9757648,21.2604385,"43.9757648, 21.2604385","035",POINT(520888.9253378251 4869214.061074674)
"21792",Културно-просветна заједница Кикинда,Cultural-Educational community Kikinda,Поливалентни центри за културу,,Трг српских добровољаца 21,Кикинда,Кикинда,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"230",,,,,Недељко Радловић,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Кикинда,多功能文化中心,基金达文化教育协会,,45.8294736,20.4630957,"45.8294736, 20.4630957","0230",POINT(458298.74542827875 5075241.2698819535)
"21794",Културно-просветна заједница Ковачица,Cultural-Educational community Kovacica,Поливалентни центри за културу,,Маршала Тита 50,Ковачица,Ковачица,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13","661 122 опстина, трази се КПЗ",,jarmila@kovacica.org,www.kovacica.org,Мариус Рамјанц,Јармила Ћендић,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Ковачица,多功能文化中心,科瓦奇查文化教育协会,,45.1123173,20.6183287,"45.1123173, 20.6183287","013",POINT(469977.29302142287 4995498.399334419)
"21825",Културно-просветна заједница Косова и Метохије Приштина,Cultural-Educational community of Kosovo and Metohija,Поливалентни центри за културу,,Булевар Рамиза Садику бб,Приштина,Приштина,КОСОВСКИ ОКРУГ,Регион Косовo и Метохијa,"38","23 248; 24 363",,,,,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Косово и Метохии Приштина,多功能文化中心,普里什蒂那科索沃与梅托希亚文化教育协会,,42.667125,21.165423,"42.667125, 21.165423","038",POINT(513555.91462315235 4723863.934953994)
"21804",Културно-просветна заједница Крагујевац,Cultural-Educational community Kragujevac,Поливалентни центри за културу,,Трг Слободе 1,Крагујевац,Крагујевац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",333 518,,,,Ранко Милосављевић,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Крагуевац,多功能文化中心,克拉古耶瓦茨文化教育协会,,44.0132444,20.91746,"44.0132444, 20.91746","034",POINT(493383.9010911615 4873347.180040188)
"21730",Културно-просветна заједница Краљево,Cultural-Educational community Kraljevo,Поливалентни центри за културу,,Омладинска 2/5,Краљево,Краљево,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"36",323 243,,anticsnezana@yahoo.com,,Антић Снежана секретар,Антић Снежана секретар,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Кралево,多功能文化中心,克拉列沃文化教育协会,,43.7241585,20.6841053,"43.7241585, 20.6841053","036",POINT(474556.3751586955 4841284.955839969)
"21725",Културно-просветна заједница Крушевац,Cultural-Educational community Krusevac,Поливалентни центри за културу,,Мајке Југовића 12,Крушевац,Крушевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37","425 140; 422 140",,kpzks@ptt.rs,https://sr-rs.facebook.com/kpzkrusevac/,Јасмина Милић,Јасмина Милић,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Крушевац,多功能文化中心,克鲁舍瓦茨文化教育协会,,43.5819586,21.3239128,"43.5819586, 21.3239128","037",POINT(526151.071647068 4825494.5687738685)
"21798",Културно-просветна заједница Кула,Cultural-Educational community Kula,Поливалентни центри за културу,,Лењинова 11/4,Кула,Кула,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",722 359,,kpz_kula@open.telekom.rs,,,секретар Сава Прерадовић,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Кула,多功能文化中心,库拉文化教育协会,,45.6102826,19.5272825,"45.6102826, 19.5272825","025",POINT(385166.37848951056 5051803.439363455)
"21880",Културно-просветна заједница Панчево,Cultural-Educational community Pancevo,Поливалентни центри за културу,,Светога Саве 10,Панчево,Панчево,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",311 310,,kpzpancevo@yahoo.com,https://www.facebook.com/kulturnoprosvetna.zajednicapancevo,Петар Павлов,Стојан Бошков,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Панчево,多功能文化中心,潘切沃文化教育协会,,44.8732997,20.6444844,"44.8732997, 20.6444844","013",POINT(471918.24681123707 4968937.228568185)
"21808",Културно-просветна заједница Рековац,Cultural-Educational community Rekovac,Поливалентни центри за културу,,Краља Петра I 56,Рековац,Рековац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",711 817,,,,Милан Рашић,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Рековац,多功能文化中心,莱科瓦茨文化教育协会,,43.863734,21.092621,"43.863734, 21.092621","035",POINT(507442.78078060696 4856742.426116553)
"21791",Културно-просветна заједница Сечањ,Cultural-Educational community Secanj,Поливалентни центри за културу,,Вожда Карађорђа 59,Сечањ,Сечањ,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23",841 620,,kpzsecanj@beotel.net,,,"Драгана Слијепцевиц, Милица Јелициц",Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Сечань,多功能文化中心,塞查尼文化教育协会,,45.3666119,20.7701951,"45.3666119, 20.7701951","023",POINT(482003.7345721149 5023703.330628713)
"21871",Културно-просветна заједница Сјеница,Cultural-Educational community Sjenica,Поливалентни центри за културу,,Саве Ковачевића бб,Сјеница,Сјеница,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"20",437 158,,flores@verat.net,,Ирфет хаџифејзовић,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Сеница,多功能文化中心,谢尼查文化教育协会,,43.2738521,20.0014775,"43.2738521, 20.0014775","020",POINT(418974.2048835571 4791710.341628345)
"21800",Културно-просветна заједница Сремска Митровица,Cultural-Educational community Sremska Mitrovica,Поливалентни центри за културу,,Вука Караџића 10,Сремска Митровица,Сремска Митровица,СРЕМСКИ ОКРУГ,Регион Војводине,"22",628 718,,,,Зорица Мишовић,Зорица Мишовић,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Сремска-Митровица,多功能文化中心,斯雷姆斯卡米特洛维察文化教育协会,,44.9669918,19.6068788,"44.9669918, 19.6068788","022",POINT(390137.68521162425 4980227.598145796)
"21788",Културно-просветна заједница Суботица,Cultural-Educational community Subotica,Поливалентни центри за културу,,Трг Лазара Нешића 1,Суботица,Суботица,СЕВЕРНО-БАЧКИ ОКРУГ,Регион Војводине,"24",21 586,,,,Ђуро Молнар,,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Суботица,多功能文化中心,苏博蒂察文化教育协会,,46.0982422,19.6684769,"46.0982422, 19.6684769","024",POINT(397080.0526805044 5105824.728139949)
"21777",Културно-просветна заједница Трстеник,Cultural-Educational community Trstenik,Поливалентни центри за културу,,Кнегиње Милице 16,Трстеник,Трстеник,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",711 204,,kpztrstenik@gmail.com,http://www.trstenik.rs/index.php/kultura,Маја Чајетинац,Маја Чајетинац,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Трстеник,多功能文化中心,特尔斯特尼克文化教育协会,,43.6198327,20.9971472,"43.6198327, 20.9971472","037",POINT(499769.8239365321 4829649.910220027)
"21801",Културно-просветна заједница Шабац,Cultural-Educational community Sabac,Поливалентни центри за културу,,Цара Душана 20,Шабац,Шабац,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",305 905,,,,секретар Драган Раденковић,Горан Томић,Cultural Center,многофункциональные культурные центры,Культурно-образовательное объединение Шабац,多功能文化中心,沙巴茨文化教育协会,,44.7579109,19.6938718,"44.7579109, 19.6938718","015",POINT(396624.4560235683 4956887.661513097)
"21676",Културно-просветни центар „Јован Шербановић”,"Cultural-Educational center ""Jovan Serbanovic""",Поливалентни центри за културу,,Краља Милана 25,Жагубица,Жагубица,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",643 835,,kpczagubica@gmail.com,www.kpc-artzagubica.org,Новица Обреновић,Новица Обреновић,Cultural Center,многофункциональные культурные центры,Культурно-просветительский центр „Йован Шербанович”,多功能文化中心,“约万·舍尔巴诺维奇”文化教育协会,,44.1982741,21.7853825,"44.1982741, 21.7853825","012",POINT(562757.3298806633 4894194.959252732)
"21885",Културно-просветни центар Петровац на Млави,Cultural-Educational center Petrovac na Mlavi,Поливалентни центри за културу,,Петра Добрњца 179,Петровац на Млави,Петровац на Млави,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",331 065,,kpcpetrovac@gmail.com,http://www.kpcpetrovac.com/,Миодраг Лукић,Перица Благојевић,Cultural Center,многофункциональные культурные центры,Культурно-просветительский центр Петровац-на-Млаве,多功能文化中心,姆拉瓦彼得罗瓦茨文化教育协会,,44.3764851,21.4188894,"44.3764851, 21.4188894","012",POINT(533370.9985530614 4913774.910187999)
"21783",Културно-туристички центар „Доситеј Обрадовић” Баточина,"Cultural Center ""Dositej Obradović"" Batočina",Поливалентни центри за културу,,Краља Петра I 69,Баточина,Баточина,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","842 145; 841 539",,kcbatocina@open.telekom.rs,www.ktcbatocina.rs,Јасмина Младеновић,"Мирјана Ђорђевић, Јасмина Младеновић",Cultural Center,многофункциональные культурные центры,Культурно-туристический центр „Досифей Обрадович” Баточина,多功能文化中心,巴托契纳“多西泰伊·奥布拉多维奇”文化教育协会,,44.1548629,21.0780108,"44.1548629, 21.0780108","034",POINT(506238.15542291885 4889076.314277241)
"21919",Културно-туристички центар „Ђура Јакшић” Српска Црња,"Cultural and Tourist Center ""Djura Jaksic"" Srpska Crnja",Поливалентни центри за културу,,Краља Александра 62,Нова Црња,Нова Црња,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23",,,,,,,Cultural Center,многофункциональные культурные центры,Культурно-туристический центр „Джура Якшич” Српска-Црня,多功能文化中心,塞尔维亚策尔尼亚“久拉·亚克西奇”文化教育协会,,45.7255861,20.6925757,"45.7255861, 20.6925757","023",POINT(476078.02491307 5063604.912769768)
"21680",Културно-туристички центар „Стефан Немања” Лапово,"Cultural Center ""Stefan Nemanja"" Lapovo",Поливалентни центри за културу,,његошева 33,Лапово,Лапово,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",853 933,,ktcsnlapovo@gmail.com,https://sr-rs.facebook.com/ktcstefannemanja.lapovo,Гордана Мркаљ,Гордана Мркаљ,Cultural Center,многофункциональные культурные центры,Культурно-туристический центр „Стефан Неманя” Лапово,多功能文化中心,拉珀沃“斯太凡·奈马尼亚”文化教育协会,,44.1853858,21.0441822,"44.1853858, 21.0441822","034",POINT(503531.220341269 4892464.517547019)
"23663",Кућа краља Петра,King Petar's House,Поливалентни центри за културу,Дечији културни центар „Мајдан” Београд,Васе Пелагића 40,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",2652 986,,kucakraljapetra@gmail.com,http://www.kucakraljapetra.rs/,,,Cultural Center,многофункциональные культурные центры,Дом короля Петра,多功能文化中心,彼得王宫,,44.7898567,20.4399348,"44.7898567, 20.4399348","011",POINT(455697.2336697187 4959759.123785095)
"21687",Лесковачки културни центар,Leskovac Cultural Centre,Поливалентни центри за културу,,Булевар ослобођења 101,Лесковац,Лесковац,ЈАБЛАНИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"16","212991",064 876 33 88,lkc@lkc.org.rs,www.lkc.org.rs,Сања Цонић,Небојша Н. Коцић,Cultural Center,многофункциональные культурные центры,Лесковацкий культурный центр,多功能文化中心,莱斯科瓦茨文化中心,,42.9966613,21.9484949,"42.9966613, 21.9484949","016",POINT(577314.6947255336 4760880.475948041)
"23705",Мађарски културни центар Nepker,Hungarian Cultural Center Nepkor,Поливалентни центри за културу,,Трг Кошут Лајоша 4,Суботица,Суботица,СЕВЕРНО-БАЧКИ ОКРУГ,Регион Војводине,"24",557 033,,info@nepkor.rs,www.nepkorrest.com,,,Cultural Center,многофункциональные культурные центры,Венгерский культурный центр Непкер,多功能文化中心,内普克尔匈牙利文化中心,,46.1007801,19.6560321,"46.1007801, 19.6560321","024",POINT(396122.9063630612 5106122.893496111)
