id,ime_nkd,broj_u_centralnom_registru,kategorija,y,x,kratak_opis,geometry
"832",Споменик војводи Вуку Поповићу у Београду,СК 2149,Непокретно културно добро,44.816716,20.455021," Споменик културе грађен је у периоду од 1929. године, када је скулптура војводе Вука изливена у Прагу, до 1936. године када је споменик постављен у парку Топличин венац. Споменик је рад познатог српског вајара Ђорђа – Ђоке Јовановића.  Војвода Војин Вук Поповић (1881-1916) је био командант добровољачких четничких одреда пре и током балканских ратова и током Првог светског рата. Учесник многих битака, погинуо је у борби са Бугарима на Кајмакчалану 1916. године. Сахрањен је на српском војничком гробљу у Зејтинлику, а 1923. године пренет на Ново гробље у Београду.  Првобитно планиран у близини студентског дома краља Александра, као и на Калемегдану, споменик војводи Вуку је постављен у парку Топличин венац. На високом постољу у облику зарубљеног квадра, постављена је бронзана скулптура војводе Вука у природној величини. Војвода је наоружан карабином, у покрету, и левом руком показује на југ, на области које још нису биле особођене. Одевен је у народну ношњу, одежду четничког војводе са плаштом и капом са кокардом.  Постоље је на четири угла ојачано потпорним стубовима. На предњој страни је исписано „ВОЈВОДА ВУК 1880-1916“, а на бочним странама постамента су уметнуте квадратне плоче на којима су исписани градови и битке у којима је војвода Вук учествовао. При врху постамента посебно је скулпторски обликован појас од листова ловора, на којој је са све четири стране, у плитком рељефу постављен симбол четничког покрета – кост лобање са две укрштене кости тела.  Споменик војводи Вуку има културно-историјску и уметничку вредност, као историјски документ прошлости и као репрезентативно дело једног од најзначајнијих српских вајара Ђорђа Јовановића.",POINT(456910.5945372513 4962734.641785529)
"833",Водица Св. Врача,СК 1777,Непокретно културно добро,45.02016,20.647093,"Водица се састоји из капеле и конака. Подигнута је 1928. године. Водицу је подигао Стефан Илијин-Коларов, становник Црепаје. Водица је у прошлости представљала значајно култно место на које су доношени болесници и из удаљенијих насеља Баната. Једна је од две водице у Јужном Банату које имају конак.    ",POINT(472195.28565558395 4985250.495921415)
"834","Грађанске куће у Ул. Кнез Михаиловој  бр. 46, 48, 50",СК 83,Непокретно културно добро,44.819305,20.454765,"Ретко сачуван јединствени спојени блок зграда, карактеристичан је за архитектуру и урбанизам Београда седамдесетих година 19. века. Саграђене истовремено, 1869-1870. године, ове куће стамбено-пословне намене спадају међу прве подигнуте зграде у новопројектованој улици по Регулационом плану Емилијана Јосимовића из 1867. године. Оне су део значајног трговачког центра Кнез Михаилове улице и најизразитији су документ  из времена његовог настајања после плански проведене реконструкције старе вароши. Куће су јединствене по архитектонском садржају, намени и стилској обради. Обликоване су у тада савременом духу историјских стилова, претежно са елементима роматнизма и неоренесансе. У развоју београдске архитектуре означавају напуштање бондручне конструкције и балканске традиције и прихватање савремених европских грађевинских конструкција и архитектонских стилова, као одраз социјалних и културних промена.",POINT(456892.28270685306 4963022.3735059025)
"835",Административна зграда,СК 759,Непокретно културно добро,43.643021,21.8776,,POINT(570781.4262614727 4832599.3515246445)
"837",Комплекс Ибрахим Пашине џамије,СК 2152,Непокретно културно добро,42.310261,21.647099,"Ибрахим Пашина џамија се налази у центру Прешева и према натпису на мермерној плочи изнад улаза на северној страни из 1805. године подигао ју је Ибрахим паша Џиноли. Над правоугаоном основом већих димензија (18,53х11,16 m), уздиже се спратна грађевина сведених архитектонских облика, зидана каменом, омалтерисана и окречена, са михрабом и мимбером уз јужни зид, окренутим према Меки.   На спрат са галеријом воде унутрашње дрвене степенице. На западну фасаду ослања се витко, копљасто минаре, подигнуто од камена.Уз јужну фасаду према улици саграђена је 1878. године камена чесма, са лучном нишом са уклесаним текстом-тахиром. Џамија је више пута обнављана (фасаде и кров). Улазни део дограђен је после Другог светског рата.   У оквиру Комплекса Ибрахим Пашине џамије у истом дворишту налазе се и текија и гробље. Према подацима из 1896. године у попису грађевина у Прешеву уписане су две џамије, те се може претпоставити да је текија тада коришћена као џамија.              Комплекс Ибрахим Пашине џамије у Прешеву због својих историјских и историјско-уметничких вредности представља значајно остварење исламског градитељског наслеђа у Србији.",POINT(553330.1911441523 4684427.808842849)
"838",Дом врачарске штедионице у Београду,СК 2004,Непокретно културно добро,44.808729,20.463568,"Дом Врачарске штедионице у Београду је саграђен 1906. године по пројекту архитекте Данила Владисављевића, уз сарадњу инжењера Милоша Савчића. Конципиран је као доминантан угаони објекат са подрумом, приземљем и два спрата. Развијене уличне фасаде рашлањене су подеоним венцима и обликоване у традицији европског академизма, са очигледним утицајем ренесансе и барока немачког порекла. У зони приземља, дуж читаве фасаде сокл је рустично третиран, налик на градњу блоковима, док је цела фасада израђена од вештачког камена и украшена нутнама. Изнад приземља, где се истичу богато обрађени портали и улаз у објекат од храстове грађе са орнаментиком, налазе се ритмично распоређени прозори наглашени троугаоним тимпанонима, пиластерима и декоративном пластиком, који доприносе динамичности фасаде. Посебан акценат дат је угаоном, благо заобљеном делу који фланкирају терасе у нивоу првог и другог спрата и над којим се уздиже купола на високом тамбуру. Наглашен кровни венац носи балустрирану атику као завршни декоративни елемент грађевине.  Дом Врачарске штедионице поседује културно-историјске, архитектонске и урбанистичке вредности. Представља значајно дело у стваралачком опусу истакнутог архитекте Данила Владисављевића, реализовано на принципима академизма, који је суверено владао Европом и истовремено битно утицао на развој архитектуре Београда крајем 19. и почетком првих деценија 20. века. ",POINT(457580.5186704541 4961842.921043197)
"839",Родна кућа народног хероја  Стевана Петровића-Брила,СК 1576,Непокретно културно добро,45.049917,19.729437,"Петровић Боже Стеван-Бриле рођен је 17. новембра 1921. године у Стејановцима. После изучавања берберског заната живео је по разним местима у Срему и Београду. Члан СКОЈ-а постао је од 1941. године а члан КПЈ 1943. године. Чим је сазнао, после окупације наше земље, да има људи који се боре за слободу јавио се у партизане у Фрушкогорски партизански одред.  Био је одличан борац а нарочито се специјализовао за диверзантске акције.   Када је августа 1942. године у Фрушкој гори формирана прва диверзантска десетина Бриле је постао њен први политчки комесар.  Прва партизанска диверзантска група формирана је у јануару 1943. године а њен први комесар постао је опет Бриле. Највећа акција коју је Бриле имао заједно са Миланом Корицом-Ковачем (такође народни херој) изведена је 14. фебруара 1943. године на Термоцентралу у Врднику. Иако је у то време у Врднику био непријатељски гарнизон од 1500 Немаца и усташа Бриле и Ковач су успели да се провуку до централе и да у подрум термоцентрале убаце оксигенску боцу пуну експлозива која је оштетила централу за дужи временски период. Стеван Петровић-Бриле заједно са Лазаром Марковићем-Чађом и са још седам партизана извршили су у лето 1943. године напад на Румску железничку станицу, полупали све уређаје у њој и напали немачки транспортни воз са војском на станици.  Последња од великих акција била је минирање беочинске пруге 1943. године. Пошто му прва два покушаја да минира ову пругу нису успела, Бриле је 09. маја 1943. године трећи пут минирао пругу и да би видео боље  ефекат дејства мине неопрезно је остао у близини пруге. Када је воз наишао, мина није експлодирала када је на њу наишла локомотива него под трећим вагоном композиције. Из осталих вагона искочили су немачки војници који су при одсјају светла брзо уочили Брилета и том приликом га убили.  За народног хероја проглашен је 22.12.1942. године.  Родна кућа народног хероја Стевана Петровића-Брила била је троелна, приземна кућа од ћерпича и набоја облепљена блатом и покривена двосливним кровом од бибер црепа. По казивању његове сестре кућа је порушена 1954. године.   На овом месту сазидана је кућа од цигле у облику ћириличног слова Г са две собе до улице које имају двоструке трокрилне прозоре са кутијом . У продужетку, у дворишту, налазе се кухиња, остава и летња кухиња са улазом. Испред оставе и кухиње дозидани су купатило и веранда. Кућа је покривена бибер црепом. Остатак парцеле попуњен је различитим економским објектима.   На кући се налази спомен плоча са нетачним податком о години смрти народног хероја.  ",POINT(399947.1903861611 4989280.754975407)
"840",Зграда у Ул. Карађорђевој 118-120,СК 884,Непокретно културно добро,44.271188,19.893952,,POINT(411728.34127407754 4902588.597213167)
"842",Кућа архитекте  Момира Коруновића,СК 1119,Непокретно културно добро,44.793775,20.468434,"Кућа архитекте Момира Коруновића у улици Ламартиновој бр.10 у Београду саграђена је 1923-24. године по пројекту Момира Коруновића као породична кућа са приземљем и спратом. У овој кући архитекта Коруновић је живео, радио и стварао од 1924. до смрти 1969. године. Поред радне собе са техничким прибором и библиотеке са стручним и књигама белетристике, у кући се налази и комплетна техничка документација, цртежи и планови, за скоро све изграђене и пројектоване објекте у ""српско-византијском стилу"".  Архитекта Момир Коруновић (1883-1969) је најистакнутији градитељ романтичарског смера у српској архитектури 20. века. У градитељству овог периода, у коме и бројни други архитекти теже стварању националног стила, Коруновићево дело се издваја као једино у којем је та тежња и остварена. Он је створио особен и препознатљив градитељски израз, у који је унео много маште и романтичарске осећајности, као ретко који југословенски архитекта у међуратном периоду.",POINT(457954.4479459511 4960179.251172128)
"844",Зграда Штедионице,СК 881,Непокретно културно добро,44.269839,19.884041,,POINT(410935.3224186565 4902449.466743148)
"845",Зграда Друштва светог Саве,СК 1630,Непокретно културно добро,44.8249,20.457811,"Зграда Друштва светог Саве подигнута је 1914. године, а завршена 1924. по плановима архитекте Петра Бајаловића, у духу еклектицизма са применом различитих елемената историјских стилова, а највише српско-византијског стила и сецесије. Као угаони објекат са подрумом, приземљем и три спрата, зграда има два портала према улици Цара Душана и један према улици Браће Барух. На спратном делу се истичу по вертикали спојени балкони са наглашеним масивним стубовима и другим архитектонским елементима. Угаони, засечени део фасаде, завршава се у горњем делу четвртастом кулом са натписом ""Друштво Светога Саве"".  Зграда Друштва светог Саве спада у најбоља архитектонска остварења архитекте Петра Бајаловића.",POINT(457137.25351448 4963642.27695297)
"865",Зграда Основне школе,СК 474,Непокретно културно добро,43.834686,21.865933,"Стара сеоска школа, сада зграда Месне (канцеларије) заједнице налази се крај новоподигнуте школске зграде у центру села. Подигнута је 1870. године. Објекат је грађен масивно од ломљеног камена и опека. Опека је употребљена само за пиластре, венце, прозорске шамбране као и за венац над соклом. Пројекат за зграду рађен је у Министарству грађевина у Београду, а радове је изводио, како тврде мештани „ мајстор Станоје“ који је у истом периоду градио школску зграду у селу Лукову. Зграда јабланичке школе значајна је и за Тимочку буну 1883. године, јер су се у њој 2. и 3. новембра сакупљали Јабланичани одлучивши да не предају оружје, како је то одлучивао обреновићевски режим, већ да се њиме боре против режима. Сем своје архитектурске једноставности и монументалности зграда се издваја од осталих објеката у овом крају као једна од најстаријих школских зграда, која представља вредан историјски споменик и као архитектонско остварење. Стара школа у Јабланици дуг времена била је средиште просветно-културне делатности у црноречком крају задњих деценија XIX и првих ХХ века.",POINT(569617.9957542411 4853876.413496333)
"847",Војна болница на Врачару,СК 791,Непокретно културно добро,44.800243,20.459764,"Саграђена је између 1904. и 1909. године по пројектима арх. Данила Владисављевића. Урбанистичко решење овог комплекса, диспозиција појединих павиљона и њихова међусобна повезаност парковским површинама представљају за своје доба веома висок домет омогућен одговарајућим разумевањем санитетских и друштвених фактора. У поређењу са сличним установама у свету, Војна болница на Врачару припада тада најмодернијем типу. Функционалност унутрашњег простора максимално је задовољила највише захтеве санитетске службе са почетка нашег века, а ни до данас добро смишљена решења и усклађеност архитектуре са наменом нису у целини демантована. У доба настанка овај комплекс добијао је висока признања домаћих и страних стручњака и сматран је за најмодернију болницу на Балкану. Све зграде обликоване су стилски јединствено, у неороманици, а нарочито се стилским карактеристикама истиче управна зграда болнице. Историјски значај овог комплекса, насталог у првој деценији 20. века, је вишеструк. Пре свега Војна болница репрезентује домете свога времена и друштва, он се даље огледа у улози коју је Војна болница одиграла у балканским и Првом светском рату, а посебно као стручна медицинска установа кроз коју је прошло и у којој је деловало низ знаменитих лекара. Као медицински центар, не самосвојни, већ од значаја и за развој санитета Србије и Београда, Војна болница оспособљавала је наше најбоље кадрове, а као педагошки центар она је била језгро из ког се развио Медицински факултет Београдског универзитета.",POINT(457273.4457395637 4960902.257940323)
"848","Музичка школа ""Станковић""",СК 779,Непокретно културно добро,44.810058,20.465906,"Подигнута је деведесетих година прошлог века као приземни стамбени објекат. Дозидана је 1913-14. године по плановима арх. Петра Бајаловића. Основана 1911. као музичко-педагошка институција, Музичка школа ""Станковић"" несумњиво спада у ред оних установа које су удариле темеље нашој музичкој култури. Она је одиграла пионирску улогу у почецима и даљем развоју музичког живота наше средине, јер је све до почетка Другог светског рата, када је основана Музичка академија у Београду, она, заједно са музичком школом ""Мокрањац"", представљала једини извор свих музичких кадрова - композитора, музичких уметника, музиколога, педагога за рад не само у Београду и Србији, већ и знатно шире. Кроз школу су прошли као ученици, наставници или директори безмало сви они који су представљали или још увек представљају окосницу наше музичке културе. Допринос Школе тој култури је непроцењив, а њена историја је, у ствари, историја развоја музичког живота наше средине, пошто су наставници школе, а касније и њени свршени ученици, у исто време били носиоци свих видова музичког стваралаштва. Преко 120 ученика Музичке школе ""Станковић"" ради у свим симфонијским оркестрима Београда, а преко 50 у забавним и народним оркестрима. Концертни живот, опера, камерни ансамбли, филхармонија, друге музичке школе, Музичка академија, све је то на неки начин проистекло из рада и раста Музичке школе ""Станковић"". За своје резултате Школа је 1970. године добила Републичку награду СР Србије ""25. мај"".",POINT(457766.37083126645 4961989.333944217)
"849","Хотел ""Бристол""",СК 790,Непокретно културно добро,44.812691,20.452745,"Хотел ""Бристол"" подигнут је као зграда Осигуравајућег и кредитног друштва Београдске задруге 1910-1912. године по плановима Николе Несторовића, једног од тада водећих српских архитеката. Зграда представља један од првих великих модерних београдских хотела и антологијски је пример савремене српске архитектуре. Стилска обрада зграде, изведена са сецесијским елементима и мотивима, представља зрелу фазу београдске сецесије. Зграда хотела ""Бристол"" у односу на социјалне и материјалне прилике времена у коме је подигнута, представља значајан допринос грађевинском, архитектонском и урбанистичком развоју Београда и истакнуто дело архитекте Николе Несторовића.",POINT(456727.62983377365 4962288.738718088)
"850",Гробница са спомеником Тодору Станковићу,СК 687,Непокретно културно добро,43.310395,21.891033,Споменик у облику пирамиде са степенастим постољем постављен је на старом нишком гробљу. Ограда од металних стубова повезаних ланцима у гробници покривеној мермерним плочама сахрањен је познати нишки борац и организатор покрета против Турака Тодор Станковић 1852-1925. Он је заједно са Николом Рашићем организовао у Нишу 1874. тајну револуционарну анти-турску организацију којом припрема народ на устанак. У ратовима за ослобођење Ниша од 1876-1878 био је командант устаничке чете и у ослобођеном Нишу 1878. поставио је заставу на Тврђави. После ослобођења биран је за народног посланика окружног начелника и српског конзула у Скопљу и Приштини. Умро је у Београду а по жељи сахрањен у Нишу.,POINT(572260.1589273727 4795670.00611134)
"851","Зграда ""Спрска круна""",СК 419,Непокретно културно добро,44.820022,20.453593,"Хотел ""Српска круна"" изграђен је 1869. године као најмодернији и најрепрезентативнији хотел у Београду свога времена. Иако су у његовој градњи сачуване и настављене традиције и изглед ханова, где се око централног и правоугаоног дворишта организује композиција зграде као угоститељског објекта, хотел ""Српска круна"", у развоју архитектуре града стоји на почетку интензивног процеса европеизације Београда у другој половини 19. века. Посебна вредност ове зграде је аутентичност објекта који је сачуван као једини репрезент првих модерних хотела ""европског типа"" у Београду. ""Српска круна"" је изведена у духу академизма са елементима романтизма. Власник Милија Павловић, који је од 1870. године у овој згради отворио гостионицу, искористио је околности да је једна од најчувенијих гостионица старог Београда "" Српска круна"" или ""Мало здање"", својина кнеза Александра Карађорђевића, откупљена за смештај Општинског суда, па је на своју гостионицу поставио фирму са амблемом српске круне скинуту са истоимене гостионице у Узун Мирковој улици.   Након бомбардовања Београда 6.априла 1941, када је уништена зграда Народне библиотеке, престала је и функција ""Српске круне"" као угоститељског објекта и у њој је започет процес стварања новог фонда библиотеке, која користи зграду  у периоду од 1946. до 1967. године. Након овог периода зграда је  уступљена до 1975. године на коришћење Академији за позориште, филм радио и телевизију и годину дана филозофско-историјском факултету. Данас се узгради  налази Библиотека града Београда.",POINT(456800.15668816754 4963102.642850749)
"852","Палата ""Анкер""",СК 98,Непокретно културно добро,44.812404,20.460929,"Зграда је саграђена 1899. године по пројекту архитекте Милана Антоновића. Ову двоспратну кућу са локалима у приземљу и пословним просторијама на спратовима подигло је за своје потребе Осигуравајуће друштво ""Анкер"". Конструктивно и функционално решење зграде има карактер архитектуре са краја 19. века. Зграда је зидана класичним материјалом, опеком и кречним малтером. Палата ""Анкер"", монументалног израза спада у значајне примерке академске архитектуре 19. века у Београду, а архитекту Милана Антоновића представља као познаваоца академизма. Положај овог објекта од посебног је значаја јер са Палатом ""Атина"", Хотелом ""Москва"", Кућом Алексе Крсмановића и Смедеревском банком чини део градског амбијента Теразије који се формирао крајем 19. и почетком 20. века.",POINT(457374.54117884085 4962252.5338725615)
"854",Споменик стрељаним жртвама Тимочке буне,СК 599,Непокретно културно добро,43.894653,22.278622,"Споменик стрељаним учесницима Тимочке буне 1883. године, налази се на падини узвишења Краљевице код Зајечара. Подигнут је 1940. године. Спомеником је обележено место где је извршена егзекуција двадесет на смрт осуђених учесника Тимочке буне. Аутор споменика је југословенски вајар Артур Аугустинић. Споменик има монументалне димензије. Широком пијететском стазом која се завршава степеништем долази се до издигнутог платоа на коме је подигнут споменик. белим мермерним плочама, поплочан је пространи плато и изведен полукружни зид који се налази иза централне фигуре. На мермерном зидељени су простори у којима су урезана имена стрељаних. У средишњем делу поплочаног платоа налази се стојећа фигура сељака изливена у бронзи. Ноге су оковане ланцима, али он и поред тога обнажује груди и пркоси смрти. Кроз монументално, крајње натуралистички обликовану фигуру, која симболизује стрељане на Краљевици, уметник је уравнотеженим вајарским изразом и сигурним осећањем за материју зналачки и веома снажно синтетизовао неуништиву снагу народа исказану кроз доследну и дуготрајну борбу за људска права и слободу.",POINT(602693.9357896481 4860966.826929775)
"855","Терморелектрана ""Снага и светлост"" у Београду",СК 2119,Непокретно културно добро,44.828195,20.467174,"Споменик културе саграђен је у периоду од 1930. до 1932. године, према пројекту Швајцарског друштва за електрификацију и саобраћај из Базела. Састоји се из зграде Електране, порталног крана са рукавцем, пумпне станице и филтерског постројења.  Зграда Електране је објекат кубичне форме са правоугаоном основом површине 2800 m2 и скелетним конструктивним системом. У конструктивном и технолошком смислу у оквиру зграде Електране издвајају се три целине: хала котларнице, машинска сала и командно-шалтерска сала. Хала котларнице је тробродна хала са заједничком подрумском и приземном основом у армирано-бетонском скелетном систему, са пуним армирано-бетонским обимним зидовима. Машинска сала се састоји из простора турбо алтернатора и простора пумпи, који су изведени на заједничкој армирано-бетонској подрумској основи у систему челичних рамова са једноводним лаким крововима на различитим висинама. Командно–шалтерска зграда изведена је у зиданом систему, на армирано-бетонској подрумској основи и има две таванице изнад приземља. Кровна конструкција је челична, једноводна.  Портални кран са рукавцем изграђен је истовремено са зградом Електране и представља велику мостну, решеткасту конструкцију од челичних елемената спајаних закивцима. Портални кран се креће помоћу два сопствена електромотора по шинама положеним уз Електрану и рукавац и то дужином рукавца од пумпне станице до Дунава (140 м).  Пумпна станица и филтерско постројење налазе се на крају рукавца. Пумпна станица се састоји од армирано бетонске зграде, кружне основе и унутрашње инсталације са пумпама и цевоводима. Филтерско постројење је повезано са пумпном станицом и састоји се од зграде правоугаоног облика која је у унутрашњости издељена на базене за филтрацију.  Споменик културе је индустријски комплекс који због својих архитектонско-урбанистичких и културно-историјских вредности заузима значајно место у друштвеној и градитељској прошлости Београда. Његова архитектура одражава модернистичка схватања,  актуелна за европску градитељску продукцију међуратног периода. Примена савремених материјала, челика и стакла, безорнаменталне равне зидне површине, стављање функције објекта у први план, као и једноставни геометријски облици волумена зграде, указују на утицаје Баухаус стила. Са изградњом Термоелектране, први пут се користи нисконапонска дистрибутивна мрежа за напајање наизменичном струјом. Као највећи објекат те врсте у Београду између два светска рата, допринела је значајном унапређењу електроенергетског система града. Електрификација Београда променила је навике живота људи, омогућила примену нових техничких и технолошких достигнућа у саобраћају и телекомуникацијама, што је за последицу имало и ново социјално профилисање градског становништва. ",POINT(457879.8452154434 4964003.403419452)
"856",Зграда Симфонијског оркестра,СК 1932,Непокретно културно добро,43.320869,21.893534,"Споменик културе je зграда подигнута 1902. године за потребе Нишке акционарске штедионице. Има високо приземље и  издужену основу. Главна улична фасада има једноставну академску форму, решену у еклектичком духу  са елементима   класицизма и неоренесансе - кровни венац са низом конзола, наглашен истурени улаз са степеништем у средини  са симетрично постављеним женским склуптурама на стубовима. Изнад улазног дела је правоугаони фронтон. Осим  архитектонских вредности има и историјски значај - као прва и најстарија банка у јужној Србији (основана 1884. године)   која је окупила познате трговце и индустријалце, чији је изузетан допринос остварен у изградњи и развоју Ниша и јужне Србије.",POINT(572450.5382345037 4796835.365829124)
"859",Водица Усековања главе св. Јована Крститеља,СК 1776,Непокретно културно добро,44.97978,20.629412,"Водица посвећена Усековању главе Светог Јована Крститеља у атару Црепаје се састоји из дводелне капеле, озиданог крста и конака. Капела на водици подигнута је у првој половини 19. века са намером да на симболичан начин означи место Козловац које је нестало у 18. веку. Из истог периода је и озидани крст, а конак је грађен почетком овог века. Водица је у прошлости представљала значајно култно место на које су доношени болесници не само из Црепаје, већ и из удаљених насеља Баната. Водице посвећене Усековању главе Светог Јована Крститеља једна је од ретких која у оквиру споменичког комплекса има конак.",POINT(470781.7252480032 4980771.011064169)
"860",Капела породице Николић,СК 1873,Непокретно културно добро,45.200147,19.928061,"Гробљанска капела породице Николић сазидана је 1904. године по пројекту архитекте Владимира Николића. Грађена је у неовизантијском стилу од опеке и камена над крстастом основом. Средишни простор засведен је куполом са лантерном, а осмострани тамбур носе пандантифи и лукови. Припрата и певнице наткривене су двосливним кровићима а олтарска апсида полукалотом.  Фасаде су обрађене у малтеру са хоризонталним фугама које их деле у различито обојене појасе, а употпуњују их трифоре, кровни венац сачињен од слепих аркадица, као и профилисани венци око и испод прозора.  Иконе на иконостасу и зидне слике сликао је Урош Предић.",POINT(415809.48932456045 5005743.445962587)
