id,ime_nkd,broj_u_centralnom_registru,kategorija,y,x,kratak_opis,geometry
"893",Капела Св. Ивана Непомука,СК 1456,Непокретно културно добро од великог значаја,45.772853,19.113066,"Према хроници Б. Михаљевића из 1787. године капела Св. Ивана Непомука у Сомбору изграђена је 1751. године. То је мала грађевина, складних пропорција, на којој се огледају доминантни утицаји рококоа. Основа је у облику неправилне елипсе са зарубљеним источном страном. наткривена је куполом која при врху има лантерну са четири прозора. Фасадна декорација изведена у штуко малтеру, знатно је скромнија него декорација унутрашњег простора са јонским пиластрима, мермерним североисточним и југоисточним зидом, мермерним подом и сликаном рококо орнаментиком. Наглашеној полихромији доприносе и прозорски витражи. У олтарској ниши на издигнутом поду смештен је ковчег Св. Ивана Непомука. Конзерваторски радови изведени су 1993. године. ",POINT(353294.2870858005 5070541.7920629075)
"895",Румунска православна црква Св. Теодора Тирона,СК 1435,Непокретно културно добро од великог значаја,45.035054,21.739395,"Црква је зидана од 1936. до 1939. године на месту раније цркве која је срушена. Зидана је од жуте опеке са декоративним елементима од жуте и црвене опеке. Главни мајстор је био из Гудурице и звао се Шпек. Главни улаз у цркву је у виду трема лучно засведеног. Сама црква је са прочеља уоквирена са два висока звоника квадратне основе која при врху на овој основи имају осмостране кулице. Свака страна ове кулице у горњем делу се завршава лучно. Изнад наоса налази се купола на тамбуру покривена барокним лимом. Високо прочеље цркве које надвисује улазни трем има један велики полукружно засведен прозор уоквирен декоративним луком од жуте опеке у комбинацији са црвеном опеком. Овај прозор је стубовима од цигле и оловним преградама издељен на већи број поља. У унутрашњости цркве, лево и десно од наоса на спрату су галерије, а изнад припрате је хор на мермерним стубовима, подупрт полукружним луцима. Тамбур куполе има дванаест полукружно засведених прозора. овај тамбур је зидан од црвене и жуте опеке и изломљен је на више страна. Петострана апсида има шест високих полукружних прозора од којих сваки има десет поља. Црква има низак сокл. Хоризонтално је рашчлањена опеком, а у делу испод венца има плитке полукружне нише, по две са сваке стране апсиде. Поткровни венац је вишеструко рашчлањен. Прозори бочних фасада уоквирени су великим луковима који формирају нише. Торњеви су хоризонтално рашчлањени појасевима од црвене цигле и такође имају декоративне нише. Црква са три стране има исте улазе, тј. идентичне прочељу, док се са северне стране уз апсиду налази сакристија.  Дрворезбарени и позлаћени иконостас је најсолиднији рад Билтхауерског заната друге половине ХVIII века изведен у барокно-рокајном стилу, а сликарски радови на њему одају аутора који је прихватио ликовни израз мајстора “прелазног стила”. Тронови су саставни део иконостаса. Иконостас је припадао старијој цркви, и када је она срушена пренесен је у нови храм. Две иконе у цркви су зографски радови без барокних елемената. Сви наведени сликарски радови изведени су уљем на дрвету.",POINT(558240.0920288416 4987110.361344608)
"929",Манастир Фенек,СК 114,Непокретно културно добро од великог значаја,44.739851,20.224713,"Манастир су по предању, основали српски деспоти Максим и Јован Бранковић, са мајком, деспотицом Ангелином. У историјским изворима најраније се помиње 1563. године. Стара, првобитна црква срушена је 1793. године и до 1797. године подигнута је данас постојећа црква св. Петке, изразити примерак српског војвођанског барока са краја XVIII века. Црква је једнобродна грађевина, са полукружном апсидом, високим звоником и полигоналним кубетом изнад централног простора. Резбарски радови на иконостасу из 1798. године дело су непознатог дрворезбара Аксентија Марковића, иконе је насликао 1818. панчевачки сликар Петар Радосављевић, а зидне слике Димитрије Петровић. Пространи манастирски конаци подигнути су 1798., а капела је изграђена почетком XIX века. Манастир Фенек је играо важну улогу као црквени, културни и политички центар, кроз разне епохе новије српске историје. Уочи Кочине крајине у њему је 1788. аустријски цар Јосиф II примио кнеза Алексу Ненадовића. Овде су се окупљале избеглице из Србије, као и они који су помагали устанак. После слома устанка 1813. године у Фенеку су једно време боравили Карађорђе, Јаков Ненадовић, поп Лука Лазаревић и друге вође устанка. Улогу политичког центра Фенек је задржао и у току I св. рата.",POINT(438619.62971187773 4954344.123690968)
"934",Шабачка тврђава,СК 740,Непокретно културно добро од великог значаја,44.764259,19.703585,,POINT(397404.4607154166 4957580.531299486)
"949",Остаци Горње и Доње тврђаве,СК 1153,Непокретно културно добро од великог значаја,45.145255,20.253248,,POINT(441293.4237646951 4999357.805898181)
"955",Ненадовићева кула на Кличевцу,СК 256,Непокретно културно добро од великог значаја,44.278161,19.885376,,POINT(411054.4239717265 4903372.374282132)
"957",Бајракли џамија,СК 13,Непокретно културно добро од великог значаја,44.822063,20.45744,"Саграђена је између 1660. и 1688. године као задужбина султана Сулејмана II. Данас је једина од некад многобројних џамија на тлу Београда. Назив је добила по барјаку којим је са ње даван знак за почетак молитве другим џамијама. У периоду 1717-1739. године била је претворена у католичку цркву. Обновљена је 1741. Џамија је зидана од камена, а обновљено минаре од опеке. Припада уобичајеном типу једнопросторне поткуполне грађевине. Основа џамије је квадратна, а основа тамбура на коме лежи купола, осмоугаона. Минаре, не баш витко, има шерефет са скромном профилацијом на доњој страни. Џамија има по два прозора на свакој страни обимних зидова и по један на странама осмоугаоног тамбура. Прозори су завршени шиљатим луцима. Унутрашња декорација је веома скромна.",POINT(457105.8203683181 4963327.327609282)
"962",Иконостас српске православне цркве,СК 1093,Непокретно културно добро од великог значаја,45.212961,19.613571,,POINT(391133.793871872 5007543.029557828)
"963",Зграда у Ул. Димитрија Туцовића бр. 2 у Панчеву,СК 1432,Непокретно културно добро од великог значаја,44.871131,20.639344,"Светосавски дом је сазидан 1885. по Милекеру, а 1888. по Милутиновићу. Основа је у облику слова Л. Архитекта је непознат. Објекат на спрату има 12 прозора из Ул. Димитрија Туцовића, а осам са Трга краља Петра. На углу је “еркер” прозор. Прозори су полукружног облика. На спрату према Тргу су врата са балконом. Колски улаз и улаз у свечану салу са надстрешницом од кованог гвожђа су из Ул. Димитрија Туцовића.  Унутрашњост: Свечана сала је правоугаоне основе, а осликани су плафон, потрбушја и зидови. Плафон има три дела. два бочна - северни и јужни, и централни. У средњем је елипса са празном основом. Бочни делови имају две композиције: северни Гуслара, а јужни Ћирило и Методије шире међу Словенима хришћанство и просвету. Таваницу је осликао Едуард Клајн.  Дворана је служила као скупштинска сала црквене општине, за светосавске прославе ученика српских школа, за духовне концерте Српског црквеног певачког друштва. Дворана има галерију.",POINT(471511.1428100846 4968698.109292109)
"964",Црква Св. Мине,СК 220,Непокретно културно добро од великог значаја,43.171714,20.977096,"Црква се налази испред самог улаза у село Штаву. Спада у ред мањих сакралних грађевина, подигнута у првој половини XVII века. Представља значајан објекат ове врсте из тог периода на подручју Топлице. Конципирана је као једнобродна грађевина са полукуржном олтарском апсидом и припратом, засведена полуобличастим сводом. У тексту натписа који се налази у наосу на самом надвратнику, стоји да је црква освећена за време патријарха Пајсија. Живписом су уклесани сви унутрашњи зидови Штавске цркве, који се није сачувао. Исликано фреско декорација представља вреднија ликовна остварења.",POINT(498138.3397803503 4779883.885471902)
"967",СПЦ Св. Николе у Сивцу,СК 1191,Непокретно културно добро од великог значаја,45.699045,19.381334,"Српска православна црква светог Николе у Сивцу (насеље око 25км југоисточно од Сомбора) изграђена је између 1868. и 1873. Црква је једнобродна, са полукружном олтарском апсидом на источној страни и плитким певничким просторима. Бочне фасаде оживљене су кровним венцем једноставне профилације и пиластрима између којих су плитке лучно завршене нише, са по једним прозором. Акцената је стављен на решење западне фасаде која се завршава са три торња и истуреним портиком, који има висину брода, а носе га четири витка стуба са капителима.                 Иконостас је рад Павела Ђурковића из 1820. године, а у садашњу цркву пренет је из старе, која је срушена. Припада типу развијене олтарске преграде и на њему је дат опширан иконографски репертоар у духу класицизма. Тронови су рад непознатог мајстора и изведени су у духу барока. На хору се налазе четири зографске иконе из половине XVIII       ",POINT(373985.54111815843 5061884.307441937)
"968",Српска православна црква,СК 1135,Непокретно културно добро од великог значаја,45.453041,19.331833,"Српска православна црква у Раткову, посвећена Светом ратнику Георгију, подигнута је у другој половини XVIII века. Унутрашњост је издељена на три неједнака травеја, надвишена бачвастим сводом ојачаним луцима на конзолама. Над западним травејем уздиже се галерија. Дубока олтарска апсида, споља петострана, ужа је од брода цркве. Бочне фасаде украшене су дубоким слепим нишама које прате унутрашњи просторни распоред. Висока олтарска преграда развијеног програма представља једно од последњих сликраских остварења Јакова Орфелина. Иконостас са 38 икона завршен је 1792. у маниру уздржаног барока, умирених форми, меког цртежа и рокајно расветљеног колорита.",POINT(369563.4195312994 5034632.959196187)
"969",Манастир Благовештење Рудничко,СК 246,Непокретно културно добро од великог значаја,44.145846,20.588208,"Манастир Благовештење налази се неколико километара западно од Страгара на обронцима планине Рудник. Манастирски комплекс састоји се од цркве и звонаре, два новија конака, трепзарије и неколико споредних објеката, који елипсасто окружују цркву. Најстарија историја манастира је непозната, али према остацима првобитног живописа у цркви са сигурношћу може да се тврди да је манастир настао у последњим деценијама XIV века. Обнове у XVII и XIX веку измениле су изглед манастира. У цркви се налазе два слоја живописа од којих је старији из XIV, а млађи из првих деценија XVII века. Посебну вредност цркве представља иконостас са дуборезним крстом из друге половине XVI века.",POINT(467065.915276963 4888154.272776276)
"972",Кућа Стевана Мокрањца,СК 310,Непокретно културно добро од великог значаја,44.225521,22.53048,"Кућа великог српског композитора и музичког педагога, Стевана Мокрањца налази се у непосредној близини градског центра у Доситејевој улици у Неготину. Изградили су је средином прошлог века родитељи Стевана Мокрањца. Објекат се одликује скромнијим карактеристикама традицоналне балканске архитектуре где је приземни део зграде у којем се налази подрум озидан каменом. Остали зидови навише грађени су у систему бондрука. Просторије на спрату су уређене и музеолошки опремљене са поставком музизких инструмената и бројних других предмета из заоставштине Стевана Мокрањца. Рушењем мањих објеката са источне стране реконструисан је некадашњи изглед спољашњих степеница помоћу којих се улазило на спрат. Организовањем музичких свечаности посвећених Стевану Мокрању и уређењем меморијалног комплекса Стевана Мокрањца подрумске просторије су адаптиране за мање музичке концерте и пригодне приредбе.",POINT(622239.5505203049 4898060.327202629)
"982",Остаци тврђаве,СК 1150,Непокретно културно добро од великог значаја,44.73077,20.97547,"Средњовековни град Ковин подигнут је на десној обали Дунава, на узвишењу које доминира ширим простором и уједно представља природну заштиту и мостобран преко реке. Могло му се прићи само узвишеном лесном гредом којом се данас пружа урбано језгро савременог града. Значај Ковина за одбрану јужне границе угарске државе условио је да постане развијено градско насеље које помињу историјски извори и које је са мањим прекидима трајало током целог средњег века (XII-XV). Око ковинског утврђења воде се чести сукоби између Угара, Византинаца и Турака, све до његовог рушења одредбом Београдског мира 1739. Изглед основе утврђења, односно његове најмлађе фазе, сачуван је на Марсиљијевом цртежу из XVIII века. Чинила су га два дела одвојена одбрамбеним јарком. Јужни део, који је скоро уништен, имао је основу неправилног троугаоног облика. Данас се још једино виде темељи зидова куле са пиластрима и мањи део бедема. Северни део утврђења је правоугаони простор димензија 130 х 150 м , чији се остаци бедема могу пратити на западној и северној ивици платоа. Улаз у овај део утврђења налазио се на средини северног бедема. Мања заштитна и сондажна истраживања вршена су 1968. и 1986.",POINT(498057.62814506766 4953043.360370929)
"991",Гроб Бранка Радичевића на Стражилову,ЗМ 31,Непокретно културно добро од великог значаја,45.166876,19.913911,,POINT(414648.43727243337 5002062.196106825)
"996",СПЦ Св. Ђорђа у Бечеју,СК 1188,Непокретно културно добро од великог значаја,45.615174,20.049646,"Подизање српске православне цркве у Бечеју започето је 1851, а окончано 1858. Неимари Јован Сомборски и Андрија Шмаус замислили су једнобродну основу са полигоналном апсидом и певничким просторима који су обележени благим правоугаоним испустима, видљивим на фасади тако да разбијају раван подужних зидова. Акценат је стављен на западно прочеље, чијем репрезентативном изгледу доприносе отворени портик у ширини наоса и три звоника, од којих је средњи двоспратни, док су бочни, нижи, прислоњени уз западни део храма. Барокна обележја грађевине огледају се у декоративној обради фасада са каменом пластиком биљног карактера, концентрисаном пре свега око отвора, као и на упечатљивом главном улазу у цркву, испред кога су четири висока коринтска стуба. Ентеријером доминира иконостас подигнут десет година након изградње храма, дело мајстора Кистнера из Беча. У периоду између 1889-1893. Урош Предић је насликао престоне иконе са стојећим фигурама светитеља, над њима празничне иконе и представу св. Тројице над царским дверима, а у највишој зони Распеће и овалне иконе са ликовима апостола, пророка и јеванђелиста. Предићев опус у бечејској цркви припада најбољим остварењима у раној фази овог сликара.    ",POINT(425903.47894462483 5051731.316633199)
"997","Црква Рођења Св. Јована, Јовања",СК 264,Непокретно културно добро од великог значаја,44.256804,19.828708,,POINT(406498.51877717074 4901063.160476049)
"998",Спомен кућа,СК 347,Непокретно културно добро од великог значаја,44.2189,19.96471,,POINT(417302.19528632873 4896707.136380907)
"1012",Железничка станица,СК 418,Непокретно културно добро од великог значаја,44.808599,20.456712,"Непосредно након успостављања прве железничке везе у Србији 1884. године подигнута је и  зграда главне железничке станице у Београду, према идејном решењу Аустријанца Фон Флатиха, које је разрадио архитекта Драгиша Милутиновић. У време грађења зграда је представљала једно од најмонументалнијих здања и симбола тадашње краљевске престонице. Једна је од првих железничких станица у Србији, чији је пројекат обухватао специфичан архитектонски програм и садржаје, прилагођене европским техничким достигнућима. Обликована је у духу неокласицизма као репрезентативно здање, разуђене основе. Архитектонском композицијом доминира средишњи класицистички ризалит главног улаза, надвишен троугаоним тимпаноном. Својим специфичним решењем зграда представља сведочанство техничког и архитеконског развоја Србије у последњим деценијама 19. века.",POINT(457038.2695055375 4961832.0803444525)
"1017",Дом Јована Цвијића,СК 32,Непокретно културно добро од великог значаја,44.815708,20.468663,"Кућа у Копитаревој градини као и збирка предмета у кући, аутентично сведоче о животу и раду великог српског и југословенског научника Јована Цвијића (1865-1927.), који је цео свој живот посветио научном раду. Јавном и научном делатношћу је био везан за Београд. Као одличан познавалац земаља и народа Балканског полуострва, дао је велики број научних радова. Капитална његова дела су “Балканско полуострво и јужно-словенске земље” и “Геоморфологија”. Добитник је већег броја иностраних признања. Био је председник САН и дописни члан ЈАЗУ и многих  научних друштава у земљи и иностранству, професор и ректор Београдског универзитета. Стилски, зграда је представник електицизма с краја XIX века која је у спољној обради на фасадама сачувала елементе ренесансе. У ентеријеру су сачувана дела Драгутина Инкиострија. Кућа је данас музеј великог научника.",POINT(457988.4836500857 4962615.528323341)
"1020",Гигина кућа,СК 318,Непокретно културно добро од великог значаја,42.964752,22.128385,"Старија стамбена кућа на спрат подигнута око 1850. године налази се у центру Власотинца позади зграде Скупштине општине. Приземни део зграде озидан је каменом и служи као подрум. Зидови спрата са два истурена еркера према северној страни грађени су од дрвеног скелета и чатме. Просторије на спрату где се са западне стране дрвеним степеницама излази у простран хол су симетрично рапоређене. На средишњем делу фасаде на спрату на западној страни истиче се веома леп доксат повезан са делом трема који су украшени са неколико аркада. Поред подрумских врата у дебелом зиду уграђена је мања керамичка посуда у виду лонца у којој су власници куће прикривали новац, накит и друге ситније вредније предмете. Према истоку хол се сужава и развија две велике собе. Најзанимљивији је југозападни део куће поред доксата, јер је у соби на самом углу још очувана лепо израђена касетирана таваница. До ове собе налази се мања соба која је коришћена као мутвак. Преградни зид између мутвака и собе на југозападној страни садржи: амам, камин и пећ за грејање. На кровном покривачу са више сливова налази се ћерамида.",POINT(592025.7901814262 4757518.224453917)
"1021",Старо градско језгро,ПКИЦ 12,Непокретно културно добро од великог значаја,44.227639,22.530828,,POINT(622262.960327066 4898296.098600411)
"1028",Зграда бившег градског народног одбора у Вршцу,СК 1441,Непокретно културно добро од великог значаја,45.120743,21.29776,"Зграда је зидана почетком ХIХ века. То је пословни објекат зидан од тврдог материјала, малтерисан и бојен, са кровним покривачем од бибер црепа. Зграда је позната као Лотићева и Анђелковића кућа. Лотићева кућа је изграђена као репрезентативни стамбено пословни објекат, са локалима у приземљу, и стамбеним делом на спрату. Приземље има сводне конструкције, а спрат архитравне. Зграда је 1807. године откупљена за потребе смештаја Магистрата и вероватно је у првој половини ХIХ века фасада претрпела измене. Угао зграде посебно је наглашен истуреним еркером на конзолама, са посебним малим кровом. Приземље и спрат дели плитак, једноставно профилисан венац који повезује у једну целину и Анђелковићеву кућу. Декорација спрата је делимично сачувала првобитни изглед, иако је током ХIХ века допуњена новим елементима. Сви прозори су правоугаоног облика са плитким оквирима. Цела фасада спрата је издељена плитким пиластрима и проширеним базама и коринтским капителима. Изнад капитела су поља са розетама. Поткровни венац је степенасто профилисан.  Анђелковићева кућа, изграђена као пословно стамбени објекат, имала је локале у приземљу и стамбени део на спрату. Приземље је у више наврата претрпело измене, а спрат показује одлике архитектуре почетка ХIХ века, једноставни барокно-класицистички скроман украс. Прозори спрата су правоугаоног облика и имају узан малтерски рам који се у горњем делу извија у валовит, барокни забат. ",POINT(523418.70036363613 4996406.679272669)
"1040",Родна кућа војводе Живојина Мишића,СК 253,Непокретно културно добро од великог значаја,44.1956,20.100898,,POINT(428152.44902132766 4893991.071005217)
"1031",Дворац у Влајковцу,СК 1438,Непокретно културно добро од великог значаја,45.071497,21.198263,"Дворац је сазидао гроф Моцзонy 1859. Последња спахијска породица је Биссинген, који држе у поседу спахилук до Другог светског рата. За време Другог светског рата у згради дворца је била смештена немачка војна команда, а после рата је у њој био Дом за ратну сирочад. Данас је цела зграда издељена на станове, тако да је у послератном периоду претрпела значајне грађевинске измене. Сачуване су две лепе пећи у просторијама на спрату.  Цео комплекс, тј. дворац и парк, је био ограђен. Парк је данас запуштен. Некада је у њему било вештачко језерце, поток и неколико мостића. У средини језерца је фонтана са скулптуром. Сачувана је омања озидана ледана. Породична гробница са капелом породице Биссинген налази се недалеко преко канала Дунав-Тиса-Дунав. Запуштена је.  Дворац припада типу спратних објеката већих димензија са основом издуженог правоугаоника и симетричног распореда просторија. То је класицистички објекат са изразито лепом декорацијом од кованог гвожђа. Фасада окренута ка парку има два бочна ризалита која у спратној висини везује дугачка тераса подупрта танким, железним, канелираним стубовима који при врху имају јонске волуте. Тераса је ограђена оградом од кованог гвожђа. Овом фасадом доминира улазни масиван трем, ослоњен на четири стуба, који има свој кров и куполу на врху која стоји на квадратној пирамиди. Двосливни кров има велике димњаке и баxе за вентилацију тавана. Кров је покривен бибер црепом.   Унутрашњим изгледом доминирају широке степенице са оградом од кованог гвожђа. Главном фасадом доминира портик са четири дорска стуба над којима је тераса ограђена балустрадом. Изнад кровног венца је троугаони тимпанон. Улазна врата на портику имају класицистичку декорацију од кованог гвожђа.  Цео објекат има изразито лепу и богату декорацију од кованог гвожђа што га битно разликује од осталих двораца у Банату.",POINT(515606.7110949398 4990911.9779540235)
"1032",Зграда Министарства просвете,СК 87,Непокретно културно добро од великог значаја,44.810998,20.46186,"Зграда је саграђена 1887. године. Касније, 1912. године, дограђено је крило, а тада је и фасада зграде обновљена у “српско-византијском стилу”, по плановима арх. Бранка Таназевића. Радове 1912. године изводио је грађевинар Богдан Дамјановић. Зграда има подрум, приземље и спрат. Зидана је класичним материјалом, са пуним зидовима. Основа зграде задржала је стару шему али елементи “српско-византијског” стила на главној фасади представљају новину за еклектичку архитектуру београда. Главна фасада подељена је на три дела – централни део издвојен је од бочних пиластрима. Централни део се истиче богатом пластичном декорацијом и представља стилизовани преплет Моравске школе. Декорација бочних делова је истог карактера. Ентеријер је богато пластично обрађен по нацртима Драгутина Инкиострија – Медењака. Декорација је изведена у духу националне сецесије,  употребом мермера, дрвета, гипса и кованог гвожђа.",POINT(457447.12340261525 4962095.862464273)
"1033",Зграда Народног позоришта,СК 428,Непокретно културно добро од великог значаја,44.817052,20.461039,"Зграда народног позоришта саграђена је на иницијативу кнеза Михаила Обреновића према пројекту архитекте Александра Бугарског. Године 1868. постављен је темељ новој позоришној згради. Конципирана у духу академизма, зграда Народног позоришта грађена је по угледу на општи тип позоришних објеката који се у то доба подижу у Европи, посебно Миланску скалу. На подужној осовини налазили су се улаз, вестибил, дворана са седиштима и бина, лево и десно од главне осовине симетрично су постављене остале потребне просторије. И спољашња архитектура Народног позоришта је одговарала постулатима времена у коме је настала. Главну пажњу Бугарски је обратио на фасаду окренуту према тргу, која је имала средњи широки ризалит завршен троугластим тимпаноном у крову, а чија је хоризонтала била наглашена подеоним и кровним венцем. У приземљу се истицао трем са квадратним ступцима, изнад кога је, у висини првог спрата, била тераса са декоративно решеном оградом.  Прва прерађивања и преправке вршене су још 1885. и 1903. године. Пројектом архитекте Јосифа Букавца у периоду од 1911-1922 измењена је класицистичка концепција Александра Бугарског у решење са масивним бочним пилонима који фланкирају улаз и пластичном декорацијом која је била у духу сецесије. Током бомбардовања Београда, у Другом светском рату, зграда Народног позоришта је била знатно оштећена, па су 1941-1942. извршене поправке које су у великој мери поједноставиле спољну и унутрашњу декорацију. Тек обимном и темељном реконструкцијом, извршеном током 1986-1989. године, у архитектонском погледу је враћено стање и изглед позоришта из 1922. године, с тим да је додато средишње кубе и два мања бочна изнад улазног дела. Обновљен је ентеријер и дограђен је задњи део зграде према ул. браће Југовића.",POINT(457386.66237196216 4962768.793450491)
"1041",Ичкова кућа,СК 65,Непокретно културно добро од великог значаја,44.844757,20.408587,"Зграда на углу у. Бежанијске и св. Саве, подигнута је 1793. и са објектима у дворишту чини јединствену целину. Исти тип полуобличасто засведених подрума на обе зграде говори о истовременом настанку зграда. Ичкова кућа је карактеристична градска кућа са прелома столећа на прелазу из барока у класицизам. Кућа је имала стамбено-пословну намену, у њој је била кафана са свратиштем. Главна зграда има подрум, приземље и високу мансарду, у двосливном крову великог нагиба покривеног једноструким бибер црепом. Помоћна зграда је приземна са двосливним кровом покривеним бибер црепом. Ичкова кућа је један од ретких сачуваних примерака градске куће из XVIII века и сведочанство архитектуре и урбаног карактера Старог језгра Земуна. Позната је као Ичкова кућа, јер је према предању у њој становао Петар Ичко, једна од централних личности Првог српског устанка и први дипломата обновљене Србије. У Земуну је боравио 1802-1803. године.",POINT(453261.9034455215 4965875.213043121)
